combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,3,3,2026-03-19 11:01:00,19013.0,2026-03-19 11:02:00,19006.0,1,-0.036816914742544574,False,0.036816914742544574,True,1#长下影阴-0.03%;2#中阴-0.04%;3#大阳+0.14%,长下影阳
5,3,3,2026-03-19 11:06:00,18958.0,2026-03-19 11:07:00,18968.0,1,0.05274818018778352,True,-0.05274818018778352,False,1#大阴-0.11%;2#中阴-0.06%;3#中阳+0.04%,大阴
5,3,3,2026-03-19 11:09:00,18974.0,2026-03-19 11:10:00,19003.0,1,0.15284072941920523,True,-0.15284072941920523,False,1#大阴-0.09%;2#中阳+0.05%;3#长下影阳+0.01%,长上影阳
5,3,3,2026-03-19 11:20:00,18993.0,2026-03-19 11:21:00,18995.0,1,0.010530195335123466,True,-0.010530195335123466,False,1#大阴-0.08%;2#长上影阴-0.03%;3#大阳+0.07%,长上影阳
5,3,3,2026-03-19 11:28:00,18949.0,2026-03-19 11:29:00,18956.0,1,0.03694126339120798,True,-0.03694126339120798,False,1#中阴-0.04%;2#大阴-0.13%;3#长上影阳+0.03%,大阳
5,3,3,2026-03-19 13:34:00,18732.0,2026-03-19 13:35:00,18717.0,1,-0.0800768737988469,False,0.0800768737988469,True,1#中阴-0.21%;2#大阴-0.30%;3#大阳+0.18%,大阴
5,3,3,2026-03-19 13:41:00,18657.0,2026-03-19 13:42:00,18677.0,1,0.10719837058476712,True,-0.10719837058476712,False,1#中阴-0.07%;2#大阴-0.33%;3#中阳+0.06%,大阳
5,3,3,2026-03-19 13:52:00,18606.0,2026-03-19 13:53:00,18592.0,1,-0.07524454477050413,False,0.07524454477050413,True,1#长上影阴-0.03%;2#中阴-0.13%;3#大阳+0.24%,长下影阳
5,3,3,2026-03-19 13:59:00,18461.0,2026-03-19 14:00:00,18396.0,1,-0.3520936027300796,False,0.3520936027300796,True,1#大阴-0.33%;2#长上影阴-0.09%;3#大阳+0.10%,大阴
5,3,3,2026-03-19 14:02:00,18485.0,2026-03-19 14:03:00,18488.0,1,0.016229375169055992,True,-0.016229375169055992,False,1#大阴-0.10%;2#大阴-0.33%;3#大阳+0.22%,中阳
5,3,3,2026-03-19 14:26:00,18186.0,2026-03-19 14:27:00,18192.0,1,0.03299241174529858,True,-0.03299241174529858,False,1#中阴-0.17%;2#大阴-0.45%;3#大阳+0.31%,长下影阴
5,3,3,2026-03-19 14:36:00,17915.0,2026-03-19 14:37:00,17994.0,1,0.440971253139827,True,-0.440971253139827,False,1#大阴-0.34%;2#长下影阴-0.09%;3#长下影阳+0.03%,大阴
5,3,3,2026-03-19 14:51:00,17795.0,2026-03-19 14:52:00,17776.0,1,-0.10677156504636134,False,0.10677156504636134,True,1#大阴-0.44%;2#大阴-0.31%;3#大阳+0.26%,大阴
5,3,3,2026-03-19 14:54:00,17750.0,2026-03-19 14:55:00,17795.0,1,0.2535211267605634,True,-0.2535211267605634,False,1#大阴-0.30%;2#中阴-0.15%;3#长上影阳+0.05%,中阴
5,3,3,2026-03-19 21:05:00,16476.0,2026-03-19 21:06:00,16488.0,1,0.07283321194464676,True,-0.07283321194464676,False,1#大阴-1.27%;2#大阴-0.84%;3#大阳+1.13%,大阳
