datetime,open,high,low,close,volume,hold
2026-03-19 22:55:00,344080.0,344290.0,343950.0,344060.0,362,26780
2026-03-19 22:56:00,344080.0,344620.0,344050.0,344170.0,307,26879
2026-03-19 22:57:00,343840.0,344330.0,343690.0,344020.0,324,26910
2026-03-19 22:58:00,344020.0,344020.0,343180.0,343680.0,369,26869
2026-03-19 22:59:00,344110.0,344420.0,343610.0,343950.0,290,26847
2026-03-19 23:00:00,343950.0,344370.0,343830.0,344030.0,280,26808
2026-03-19 23:01:00,344140.0,344220.0,343840.0,344000.0,209,26817
2026-03-19 23:02:00,344000.0,344410.0,343900.0,343900.0,266,26844
2026-03-19 23:03:00,343950.0,344340.0,343790.0,344280.0,206,26882
2026-03-19 23:04:00,344420.0,345600.0,344290.0,345260.0,509,26845
2026-03-19 23:05:00,345260.0,349440.0,344930.0,349380.0,1250,26653
2026-03-19 23:06:00,349400.0,349470.0,348100.0,348420.0,864,26578
2026-03-19 23:07:00,348350.0,349000.0,348320.0,348620.0,548,26654
2026-03-19 23:08:00,348620.0,348750.0,348450.0,348500.0,329,26646
2026-03-19 23:09:00,348500.0,348500.0,347080.0,347210.0,758,26528
2026-03-19 23:10:00,347210.0,347500.0,346500.0,347500.0,589,26474
2026-03-19 23:11:00,347400.0,347640.0,346900.0,347300.0,391,26474
2026-03-19 23:12:00,347220.0,347310.0,346590.0,346720.0,291,26470
2026-03-19 23:13:00,346680.0,347280.0,346520.0,346990.0,267,26481
2026-03-19 23:14:00,347090.0,347910.0,347070.0,347530.0,417,26459
2026-03-19 23:15:00,347630.0,348250.0,347630.0,348110.0,334,26456
2026-03-19 23:16:00,347990.0,348490.0,347700.0,347700.0,319,26475
2026-03-19 23:17:00,347610.0,347670.0,346840.0,346840.0,396,26485
2026-03-19 23:18:00,346840.0,347370.0,346610.0,346800.0,355,26548
2026-03-19 23:19:00,346800.0,347260.0,346780.0,346970.0,227,26577
2026-03-19 23:20:00,346970.0,347870.0,346970.0,347670.0,238,26568
2026-03-19 23:21:00,347630.0,348200.0,347530.0,347830.0,206,26565
2026-03-19 23:22:00,347830.0,348140.0,347520.0,347520.0,141,26572
2026-03-19 23:23:00,347570.0,348240.0,347550.0,348000.0,196,26551
2026-03-19 23:24:00,348000.0,348030.0,347670.0,348000.0,215,26602
2026-03-19 23:25:00,348000.0,348660.0,347510.0,347540.0,399,26587
2026-03-19 23:26:00,347510.0,347700.0,347100.0,347700.0,267,26603
2026-03-19 23:27:00,347700.0,347830.0,347010.0,347020.0,196,26585
2026-03-19 23:28:00,347010.0,347150.0,346780.0,346910.0,300,26544
2026-03-19 23:29:00,346910.0,347280.0,346890.0,347160.0,170,26566
