datetime,open,high,low,close,volume,hold,K线性质,K线关系,change_pct,volume_change,hold_change,ma5,close_above_ma5,volatility_5,volatility_ratio,high_突破,low_跌破,volume放大,volume缩小
2026-03-20 10:53:00,18368.0,18372.0,18342.0,18348.0,908,224759,小阴线,横盘,-0.10888501742160278,0.15816326530612246,-0.00027577494984898365,18375.4,False,84.0,30.0,False,True,False,False
2026-03-20 10:54:00,18348.0,18355.0,18338.0,18343.0,697,224690,小阴线,横盘,-0.02725092653150207,-0.23237885462555063,-0.0003069954929502128,18370.0,False,82.0,17.0,False,True,False,False
2026-03-20 10:55:00,18341.0,18390.0,18340.0,18378.0,813,224618,小阳线,包含,0.2017338204023772,0.16642754662840753,-0.0003204414971739178,18367.0,True,70.0,50.0,True,False,False,False
2026-03-20 10:56:00,18375.0,18382.0,18345.0,18354.0,419,224662,小阴线,被包含,-0.1142857142857143,-0.48462484624846247,0.00019588813006965466,18358.0,False,68.0,37.0,False,False,False,False
2026-03-20 10:57:00,18353.0,18353.0,18337.0,18351.0,580,224648,长下影阴,下跌递进,-0.010897400969868685,0.38424821002386644,-6.231583445348576e-05,18354.8,False,53.0,16.0,False,True,False,False
2026-03-20 10:58:00,18353.0,18380.0,18341.0,18371.0,627,224548,小阳线,横盘,0.09807660872881818,0.08103448275862069,-0.0004451408425626413,18359.4,True,53.0,39.0,True,False,False,False
2026-03-20 10:59:00,18371.0,18371.0,18344.0,18344.0,407,224533,小阴线,包含,-0.1469707691470252,-0.3508771929824561,-6.680086217647485e-05,18359.6,False,53.0,27.0,False,False,False,False
2026-03-20 11:00:00,18343.0,18362.0,18340.0,18348.0,683,224508,长上影,横盘,0.02725835468571117,0.6781326781326782,-0.00011134220804964734,18353.6,False,45.0,22.0,False,True,True,False
2026-03-20 11:01:00,18350.0,18366.0,18338.0,18364.0,693,224469,小阳线,上涨递进,0.07629427792915532,0.014641288433382194,-0.00017371318616710152,18355.6,True,43.0,28.0,True,True,False,False
2026-03-20 11:02:00,18364.0,18394.0,18364.0,18369.0,908,224398,长上影,横盘,0.027227183620126334,0.3102453102453102,-0.00031630202834243004,18359.2,True,56.0,30.0,True,False,False,False
2026-03-20 11:03:00,18370.0,18377.0,18337.0,18354.0,824,224458,小阴线,包含,-0.08709853021230267,-0.09251101321585908,0.0002673820622287604,18355.8,False,57.0,40.0,False,True,False,False
2026-03-20 11:04:00,18357.0,18394.0,18354.0,18381.0,749,224456,小阳线,横盘,0.13074031704526884,-0.09101941747572817,-8.910352939039967e-06,18363.2,True,57.0,40.0,True,False,False,False
2026-03-20 11:05:00,18383.0,18401.0,18375.0,18401.0,785,224437,小阳线,上涨递进,0.09791655333732253,0.04806408544726293,-8.464910717465024e-05,18373.8,True,64.0,26.0,True,False,False,False
2026-03-20 11:06:00,18402.0,18416.0,18391.0,18398.0,843,224411,长上影阴,横盘,-0.02173676774263667,0.07388535031847132,-0.00011584542655618257,18380.6,True,79.0,25.0,True,False,False,False
2026-03-20 11:07:00,18392.0,18400.0,18373.0,18389.0,581,224447,长下影阴,下跌递进,-0.016311439756415833,-0.3107947805456702,0.0001604199437639231,18384.6,True,79.0,27.0,False,True,False,False
2026-03-20 11:08:00,18389.0,18437.0,18388.0,18413.0,1279,224380,小阳线,包含,0.1305128065691446,1.2013769363166955,-0.0002985114525924093,18396.4,True,83.0,49.0,True,False,True,False
2026-03-20 11:09:00,18408.0,18408.0,18386.0,18399.0,593,224383,长下影阴,被包含,-0.04889178617992178,-0.5363565285379203,1.3370175594884515e-05,18400.0,False,64.0,22.0,False,True,False,True
2026-03-20 11:10:00,18396.0,18400.0,18377.0,18395.0,601,224360,T字,下跌递进,-0.005435964340073929,0.013490725126475533,-0.00010250330907424221,18398.8,False,64.0,23.0,False,True,False,False
2026-03-20 11:11:00,18385.0,18417.0,18379.0,18388.0,684,224339,倒T字,横盘,0.016317650258362796,0.13810316139767065,-9.359957211618752e-05,18396.8,False,64.0,38.0,True,False,False,False
2026-03-20 11:12:00,18400.0,18416.0,18381.0,18401.0,682,224331,十字星,上涨递进,0.005434782608695652,-0.0029239766081871066,-3.566031764423716e-05,18399.2,True,60.0,35.0,False,False,False,False
2026-03-20 11:13:00,18399.0,18412.0,18396.0,18397.0,488,224335,长上影阴,反走下跌,-0.010870155986738409,-0.28445747800586507,1.7830794673878714e-05,18396.0,True,40.0,16.0,False,False,False,False
2026-03-20 11:14:00,18396.0,18400.0,18384.0,18392.0,412,224348,小阴线,下跌递进,-0.021743857360295715,-0.15573770491803274,5.794904941280876e-05,18394.6,False,40.0,16.0,False,True,False,False
2026-03-20 11:15:00,18397.0,18408.0,18389.0,18403.0,437,224399,小阳线,反走上涨,0.03261401315431864,0.06067961165048552,0.00022732540517411692,18396.2,True,38.0,19.0,True,False,False,False
2026-03-20 11:16:00,18404.0,18441.0,18403.0,18432.0,1069,224344,小阳线,上涨递进,0.15214083894805477,1.446224256292906,-0.00024509913145775997,18405.0,True,60.0,38.0,True,False,True,False
2026-03-20 11:17:00,18436.0,18456.0,18421.0,18431.0,1034,224345,长上影阴,横盘,-0.02712085050987199,-0.03274087932647329,4.457440359484366e-06,18411.0,True,72.0,35.0,True,False,False,False
2026-03-20 11:18:00,18431.0,18520.0,18431.0,18483.0,2296,224060,小阳线,包含,0.28213336227008845,1.220502901353965,-0.0012703648398671996,18428.2,True,136.0,89.0,True,False,True,False
2026-03-20 11:19:00,18481.0,18511.0,18481.0,18486.0,1162,224018,长上影,横盘,0.027054813051241817,-0.49390243902439024,-0.0001874497902347727,18447.0,True,131.0,30.0,False,False,False,False
