combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
12,9,9,2026-03-20 09:24:00,18170.0,2026-03-20 09:26:00,18181.0,2,0.06053935057787562,True,-0.06053935057787562,False,1#中阳+0.08%;2#大阳+0.20%;3#大阳+0.30%;4#小阴-0.08%;5#中阴-0.15%;6#长上影阳+0.07%;7#大阴-0.15%;8#大阳+0.18%;9#T字-0.02%,长上影阴
12,9,9,2026-03-20 09:31:00,18337.0,2026-03-20 09:33:00,18339.0,2,0.010906909527185472,True,-0.010906909527185472,False,1#大阳+0.18%;2#T字-0.02%;3#长上影阴-0.06%;4#长上影阳+0.02%;5#中阴-0.08%;6#T字-0.01%;7#倒T-0.01%;8#T字-0.01%;9#大阳+0.31%,大阳
12,10,10,2026-03-20 09:32:00,18304.0,2026-03-20 09:33:00,18339.0,1,0.19121503496503497,True,-0.19121503496503497,False,1#大阳+0.18%;2#T字-0.02%;3#长上影阴-0.06%;4#长上影阳+0.02%;5#中阴-0.08%;6#T字-0.01%;7#倒T-0.01%;8#T字-0.01%;9#大阳+0.31%;10#大阳+0.23%,大阴
12,9,9,2026-03-20 09:32:00,18304.0,2026-03-20 09:34:00,18363.0,2,0.3223339160839161,True,-0.3223339160839161,False,1#T字-0.02%;2#长上影阴-0.06%;3#长上影阳+0.02%;4#中阴-0.08%;5#T字-0.01%;6#倒T-0.01%;7#T字-0.01%;8#大阳+0.31%;9#大阳+0.23%,大阴
12,9,9,2026-03-20 09:33:00,18339.0,2026-03-20 09:35:00,18434.0,2,0.5180217023828999,True,-0.5180217023828999,False,1#长上影阴-0.06%;2#长上影阳+0.02%;3#中阴-0.08%;4#T字-0.01%;5#倒T-0.01%;6#T字-0.01%;7#大阳+0.31%;8#大阳+0.23%;9#大阴-0.18%,大阳
12,6,6,2026-03-20 09:31:00,18337.0,2026-03-20 09:36:00,18416.0,5,0.4308229263238261,True,-0.4308229263238261,False,1#长上影阳+0.02%;2#中阴-0.08%;3#T字-0.01%;4#倒T-0.01%;5#T字-0.01%;6#大阳+0.31%,大阳
12,7,7,2026-03-20 09:32:00,18304.0,2026-03-20 09:36:00,18416.0,4,0.6118881118881119,True,-0.6118881118881119,False,1#长上影阳+0.02%;2#中阴-0.08%;3#T字-0.01%;4#倒T-0.01%;5#T字-0.01%;6#大阳+0.31%;7#大阳+0.23%,大阴
12,9,9,2026-03-20 09:34:00,18363.0,2026-03-20 09:36:00,18416.0,2,0.2886238632031803,True,-0.2886238632031803,False,1#长上影阳+0.02%;2#中阴-0.08%;3#T字-0.01%;4#倒T-0.01%;5#T字-0.01%;6#大阳+0.31%;7#大阳+0.23%;8#大阴-0.18%;9#大阳+0.19%,中阳
12,7,7,2026-03-20 09:33:00,18339.0,2026-03-20 09:37:00,18456.0,4,0.6379846229347292,True,-0.6379846229347292,False,1#中阴-0.08%;2#T字-0.01%;3#倒T-0.01%;4#T字-0.01%;5#大阳+0.31%;6#大阳+0.23%;7#大阴-0.18%,大阳
12,5,5,2026-03-20 09:32:00,18304.0,2026-03-20 09:38:00,18414.0,6,0.6009615384615385,True,-0.6009615384615385,False,1#T字-0.01%;2#倒T-0.01%;3#T字-0.01%;4#大阳+0.31%;5#大阳+0.23%,大阴
