combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,2,2,2026-03-19 10:53:00,18983.0,2026-03-19 10:55:00,19006.0,2,0.12116103882421113,True,-0.12116103882421113,False,1#长上影阴-0.06%;2#长下影阳+0.07%,大阳
5,2,2,2026-03-19 14:12:00,18474.0,2026-03-19 14:14:00,18493.0,2,0.10284724477644257,True,-0.10284724477644257,False,1#中阴-0.10%;2#大阳+0.18%,长下影阴
5,2,2,2026-03-19 14:14:00,18493.0,2026-03-19 14:16:00,18458.0,2,-0.1892608013843076,False,0.1892608013843076,True,1#长下影阴-0.01%;2#大阳+0.15%,长上影阴
5,2,2,2026-03-19 14:18:00,18410.0,2026-03-19 14:20:00,18324.0,2,-0.46713742531233027,False,0.46713742531233027,True,1#中阴-0.12%;2#T字-0.01%,大阴
5,2,2,2026-03-19 14:26:00,18186.0,2026-03-19 14:28:00,18212.0,2,0.14296711756296052,True,-0.14296711756296052,False,1#大阴-0.45%;2#大阳+0.31%,长下影阴
5,2,2,2026-03-19 14:28:00,18212.0,2026-03-19 14:30:00,18110.0,2,-0.5600702833296728,False,0.5600702833296728,True,1#长下影阴-0.23%;2#长下影阴-0.04%,大阳
5,2,2,2026-03-19 14:29:00,18127.0,2026-03-19 14:31:00,18105.0,2,-0.12136591824350416,False,0.12136591824350416,True,1#长下影阴-0.04%;2#大阳+0.09%,大阴
5,2,2,2026-03-19 14:36:00,17915.0,2026-03-19 14:38:00,17873.0,2,-0.23444041306168018,False,0.23444041306168018,True,1#长下影阴-0.09%;2#长下影阳+0.03%,大阴
5,2,2,2026-03-19 14:38:00,17873.0,2026-03-19 14:40:00,17925.0,2,0.2909416438202876,True,-0.2909416438202876,False,1#大阴-0.48%;2#中阳+0.36%,大阴
5,2,2,2026-03-19 14:40:00,17925.0,2026-03-19 14:42:00,17950.0,2,0.1394700139470014,True,-0.1394700139470014,False,1#大阴-0.69%;2#中阳+0.27%,长上影阳
5,2,2,2026-03-19 14:41:00,17958.0,2026-03-19 14:43:00,17906.0,2,-0.28956453948101124,False,0.28956453948101124,True,1#中阳+0.27%;2#长上影阳+0.05%,长下影阳
5,2,2,2026-03-19 14:42:00,17950.0,2026-03-19 14:44:00,17999.0,2,0.27298050139275765,True,-0.27298050139275765,False,1#长上影阳+0.05%;2#长下影阳+0.18%,T字
5,2,2,2026-03-19 14:45:00,17980.0,2026-03-19 14:47:00,17887.0,2,-0.5172413793103449,False,0.5172413793103449,True,1#长上影阴-0.28%;2#大阳+0.45%,中阴
5,2,2,2026-03-19 14:51:00,17795.0,2026-03-19 14:53:00,17786.0,2,-0.050576004495644845,False,0.050576004495644845,True,1#大阴-0.31%;2#大阳+0.26%,大阴
5,2,2,2026-03-19 14:54:00,17750.0,2026-03-19 14:56:00,17854.0,2,0.5859154929577465,True,-0.5859154929577465,False,1#中阴-0.15%;2#长上影阳+0.05%,中阴
5,2,2,2026-03-19 14:56:00,17854.0,2026-03-19 14:58:00,17975.0,2,0.6777192785930324,True,-0.6777192785930324,False,1#中阴-0.21%;2#大阳+0.21%,大阳
5,2,2,2026-03-19 14:57:00,17891.0,2026-03-19 14:59:00,18003.0,2,0.6260130792018332,True,-0.6260130792018332,False,1#大阳+0.21%;2#大阳+0.28%,大阳
5,2,2,2026-03-19 14:58:00,17975.0,2026-03-19 15:00:00,17984.0,2,0.050069541029207236,True,-0.050069541029207236,False,1#大阳+0.28%;2#大阳+0.17%,大阳
5,2,2,2026-03-19 14:59:00,18003.0,2026-03-19 21:01:00,16500.0,2,-8.348608565239127,False,8.348608565239127,True,1#大阳+0.17%;2#大阳+0.47%,中阳
