combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,3,3,2026-03-19 10:53:00,18983.0,2026-03-19 10:54:00,19008.0,1,0.1316967813306643,True,-0.1316967813306643,False,1#倒T-0.01%;2#长上影阴-0.06%;3#长下影阳+0.07%,大阳
5,3,3,2026-03-19 10:57:00,18997.0,2026-03-19 10:58:00,18992.0,1,-0.026319945254513873,False,0.026319945254513873,True,1#大阳+0.15%;2#长下影阴-0.02%;3#大阳+0.07%,大阴
5,3,3,2026-03-19 10:58:00,18992.0,2026-03-19 10:59:00,18984.0,1,-0.04212299915754002,False,0.04212299915754002,True,1#长下影阴-0.02%;2#大阳+0.07%;3#大阴-0.10%,长下影阴
5,3,3,2026-03-19 11:07:00,18968.0,2026-03-19 11:08:00,18968.0,1,0.0,False,0.0,False,1#中阴-0.06%;2#中阳+0.04%;3#大阴-0.09%,中阳
5,3,3,2026-03-19 11:08:00,18968.0,2026-03-19 11:09:00,18974.0,1,0.03163222269084774,True,-0.03163222269084774,False,1#中阳+0.04%;2#大阴-0.09%;3#中阳+0.05%,长下影阳
5,2,2,2026-03-19 11:09:00,18974.0,2026-03-19 11:11:00,18998.0,2,0.12648887951934226,True,-0.12648887951934226,False,1#中阳+0.05%;2#长下影阳+0.01%,长上影阳
5,3,3,2026-03-19 11:10:00,19003.0,2026-03-19 11:11:00,18998.0,1,-0.026311635004999213,False,0.026311635004999213,True,1#中阳+0.05%;2#长下影阳+0.01%;3#长上影阳+0.04%,大阳
5,3,3,2026-03-19 11:13:00,19002.0,2026-03-19 11:14:00,19002.0,1,0.0,False,0.0,False,1#大阳+0.15%;2#中阴-0.04%;3#长下影阳+0.01%,长下影阳
5,3,3,2026-03-19 11:15:00,19008.0,2026-03-19 11:16:00,18991.0,1,-0.08943602693602694,False,0.08943602693602694,True,1#长下影阳+0.01%;2#长下影阳+0.02%;3#小阳+0.01%,长上影阳
5,2,2,2026-03-19 11:15:00,19008.0,2026-03-19 11:17:00,18976.0,2,-0.16835016835016833,False,0.16835016835016833,True,1#长下影阳+0.02%;2#小阳+0.01%,长上影阳
5,3,3,2026-03-19 11:16:00,18991.0,2026-03-19 11:17:00,18976.0,1,-0.07898478226528356,False,0.07898478226528356,True,1#长下影阳+0.02%;2#小阳+0.01%;3#长上影阳+0.04%,大阴
5,3,3,2026-03-19 13:35:00,18717.0,2026-03-19 13:36:00,18700.0,1,-0.09082652134423251,False,0.09082652134423251,True,1#大阴-0.30%;2#大阳+0.18%;3#大阴-0.28%,长下影阴
