combo_type,length,start_time,end_time,long_pnl,long_pnl_pct,long_win,short_pnl,short_pnl_pct,short_win
震荡_阴线_9K,9,2026-03-20 09:04:00,2026-03-20 09:12:00,31.0,0.17194519940096512,True,-31.0,-0.17194519940096512,False
震荡_阴线_9K,9,2026-03-20 09:05:00,2026-03-20 09:13:00,-42.0,-0.23215963738875683,False,42.0,0.23215963738875683,True
震荡_阴线_9K,9,2026-03-20 09:06:00,2026-03-20 09:14:00,-41.0,-0.22616946160635482,False,41.0,0.22616946160635482,True
震荡_阳线_9K,9,2026-03-20 09:07:00,2026-03-20 09:15:00,-7.0,-0.03864840989399293,False,7.0,0.03864840989399293,True
震荡_阳线_9K,9,2026-03-20 09:08:00,2026-03-20 09:16:00,-14.0,-0.07709251101321586,False,14.0,0.07709251101321586,True
震荡_阴线_9K,9,2026-03-20 09:09:00,2026-03-20 09:17:00,-1.0,-0.005494807407000384,False,1.0,0.005494807407000384,True
震荡_阴线_9K,9,2026-03-20 09:10:00,2026-03-20 09:18:00,35.0,0.19241341396371633,True,-35.0,-0.19241341396371633,False
震荡_阴线_9K,9,2026-03-20 09:11:00,2026-03-20 09:19:00,77.0,0.42496826535680776,True,-77.0,-0.42496826535680776,False
震荡_阳线_9K,9,2026-03-20 09:12:00,2026-03-20 09:20:00,103.0,0.5702895742206966,True,-103.0,-0.5702895742206966,False
震荡_阴线_9K,9,2026-03-20 09:13:00,2026-03-20 09:21:00,92.0,0.5094694872078858,True,-92.0,-0.5094694872078858,False
震荡_阳线_9K,9,2026-03-20 09:14:00,2026-03-20 09:22:00,127.0,0.7035621295219101,True,-127.0,-0.7035621295219101,False
震荡_阳线_9K,9,2026-03-20 09:15:00,2026-03-20 09:23:00,127.0,0.7020453289110006,True,-127.0,-0.7020453289110006,False
震荡_阴线_9K,9,2026-03-20 09:16:00,2026-03-20 09:24:00,60.0,0.3313086692435119,True,-60.0,-0.3313086692435119,False
震荡_阴线_9K,9,2026-03-20 09:17:00,2026-03-20 09:25:00,28.0,0.15432949346855537,True,-28.0,-0.15432949346855537,False
震荡_阴线_9K,9,2026-03-20 09:18:00,2026-03-20 09:26:00,-59.0,-0.3234649122807018,False,59.0,0.3234649122807018,True
震荡_阴线_9K,9,2026-03-20 09:19:00,2026-03-20 09:27:00,-16.0,-0.08779631255487269,False,16.0,0.08779631255487269,True
震荡_阴线_9K,9,2026-03-20 09:20:00,2026-03-20 09:28:00,36.0,0.1983252534156016,True,-36.0,-0.1983252534156016,False
