combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
9,5,5,2026-03-19 10:38:00,132300.0,2026-03-19 10:41:00,132130.0,3,-0.12849584278155707,False,0.12849584278155707,True,1#大阳+0.06%;2#大阳+0.08%;3#十字星+0.00%;4#大阳+0.10%;5#大阳+0.12%,大阴
9,5,5,2026-03-19 10:49:00,132270.0,2026-03-19 10:52:00,132280.0,3,0.007560293339381567,True,-0.007560293339381567,False,1#大阴-0.11%;2#中阳+0.05%;3#小阳+0.01%;4#长下影阳+0.02%;5#大阳+0.05%,中阴
9,5,5,2026-03-19 14:15:00,130800.0,2026-03-19 14:18:00,130920.0,3,0.09174311926605505,True,-0.09174311926605505,False,1#长下影阴-0.04%;2#中阳+0.08%;3#大阳+0.15%;4#大阳+0.14%;5#大阳+0.08%,小阳
9,5,5,2026-03-19 14:16:00,130810.0,2026-03-19 14:19:00,131020.0,3,0.16053818515404022,True,-0.16053818515404022,False,1#中阳+0.08%;2#大阳+0.15%;3#大阳+0.14%;4#大阳+0.08%;5#小阳+0.03%,十字星
9,5,5,2026-03-19 14:17:00,130870.0,2026-03-19 14:20:00,131050.0,3,0.13754107129212195,True,-0.13754107129212195,False,1#大阳+0.15%;2#大阳+0.14%;3#大阳+0.08%;4#小阳+0.03%;5#十字星+0.02%,中阳
9,5,5,2026-03-19 14:18:00,130920.0,2026-03-19 14:21:00,131050.0,3,0.09929728078215705,True,-0.09929728078215705,False,1#大阳+0.14%;2#大阳+0.08%;3#小阳+0.03%;4#十字星+0.02%;5#中阳+0.05%,中阳
9,5,5,2026-03-19 14:19:00,131020.0,2026-03-19 14:22:00,130970.0,3,-0.03816211265455655,False,0.03816211265455655,True,1#大阳+0.08%;2#小阳+0.03%;3#十字星+0.02%;4#中阳+0.05%;5#中阳+0.06%,中阳
9,5,5,2026-03-19 14:20:00,131050.0,2026-03-19 14:23:00,130820.0,3,-0.17550553223960322,False,0.17550553223960322,True,1#小阳+0.03%;2#十字星+0.02%;3#中阳+0.05%;4#中阳+0.06%;5#中阳+0.08%,长上影阳
9,5,5,2026-03-19 14:21:00,131050.0,2026-03-19 14:24:00,130760.0,3,-0.22128958412819533,False,0.22128958412819533,True,1#十字星+0.02%;2#中阳+0.05%;3#中阳+0.06%;4#中阳+0.08%;5#长上影阳+0.02%,T字
9,5,5,2026-03-19 14:29:00,131400.0,2026-03-19 14:32:00,131490.0,3,0.0684931506849315,True,-0.0684931506849315,False,1#中阴-0.05%;2#大阳+0.13%;3#长下影阳+0.04%;4#中阳+0.03%;5#大阳+0.18%,中阳
9,5,5,2026-03-19 14:30:00,131570.0,2026-03-19 14:33:00,131260.0,3,-0.2356160218894885,False,0.2356160218894885,True,1#大阳+0.13%;2#长下影阳+0.04%;3#中阳+0.03%;4#大阳+0.18%;5#中阳+0.11%,大阳
9,5,5,2026-03-19 14:31:00,131610.0,2026-03-19 14:34:00,131390.0,3,-0.167160550110174,False,0.167160550110174,True,1#长下影阳+0.04%;2#中阳+0.03%;3#大阳+0.18%;4#中阳+0.11%;5#大阳+0.13%,长下影阳
9,5,5,2026-03-19 14:32:00,131490.0,2026-03-19 14:35:00,131460.0,3,-0.022815423226100844,False,0.022815423226100844,True,1#中阳+0.03%;2#大阳+0.18%;3#中阳+0.11%;4#大阳+0.13%;5#长下影阳+0.04%,大阴
9,5,5,2026-03-19 14:56:00,131390.0,2026-03-19 14:59:00,131510.0,3,0.09133115153360226,True,-0.09133115153360226,False,1#长下影阴-0.02%;2#中阳+0.03%;3#大阳+0.08%;4#大阳+0.08%;5#大阳+0.10%,长下影阳
9,5,5,2026-03-19 14:57:00,131430.0,2026-03-19 15:00:00,131550.0,3,0.09130335539831089,True,-0.09130335539831089,False,1#中阳+0.03%;2#大阳+0.08%;3#大阳+0.08%;4#大阳+0.10%;5#长下影阳+0.05%,中阳
9,5,5,2026-03-19 14:58:00,131460.0,2026-03-19 21:01:00,129230.0,3,-1.6963334854708658,False,1.6963334854708658,True,1#大阳+0.08%;2#大阳+0.08%;3#大阳+0.10%;4#长下影阳+0.05%;5#中阳+0.05%,中阳
9,5,5,2026-03-19 14:59:00,131510.0,2026-03-19 21:02:00,129370.0,3,-1.627252680404532,False,1.627252680404532,True,1#大阳+0.08%;2#大阳+0.10%;3#长下影阳+0.05%;4#中阳+0.05%;5#中阳+0.03%,大阳
9,5,5,2026-03-19 15:00:00,131550.0,2026-03-19 21:03:00,128990.0,3,-1.9460281261877612,False,1.9460281261877612,True,1#大阳+0.10%;2#长下影阳+0.05%;3#中阳+0.05%;4#中阳+0.03%;5#大阳+0.08%,一字板
9,5,5,2026-03-19 21:01:00,129230.0,2026-03-19 21:04:00,129170.0,3,-0.04642884779076066,False,0.04642884779076066,True,1#长下影阳+0.05%;2#中阳+0.05%;3#中阳+0.03%;4#大阳+0.08%;5#一字板+0.00%,长下影阳
9,5,5,2026-03-19 21:17:00,129930.0,2026-03-19 21:20:00,130290.0,3,0.2770722696836758,True,-0.2770722696836758,False,1#倒T+0.00%;2#中阳+0.13%;3#长下影阳+0.03%;4#大阳+0.09%;5#中阳+0.04%,大阳
9,5,5,2026-03-19 21:18:00,130100.0,2026-03-19 21:21:00,130480.0,3,0.2920830130668716,True,-0.2920830130668716,False,1#中阳+0.13%;2#长下影阳+0.03%;3#大阳+0.09%;4#中阳+0.04%;5#大阳+0.07%,大阳
9,5,5,2026-03-19 21:19:00,130150.0,2026-03-19 21:22:00,130330.0,3,0.13830195927775643,True,-0.13830195927775643,False,1#长下影阳+0.03%;2#大阳+0.09%;3#中阳+0.04%;4#大阳+0.07%;5#大阳+0.12%,长上影阳
9,5,5,2026-03-19 21:20:00,130290.0,2026-03-19 21:23:00,130310.0,3,0.015350372246526977,True,-0.015350372246526977,False,1#大阳+0.09%;2#中阳+0.04%;3#大阳+0.07%;4#大阳+0.12%;5#长上影阳+0.02%,中阳
9,5,5,2026-03-19 21:21:00,130480.0,2026-03-19 21:24:00,130250.0,3,-0.1762722256284488,False,0.1762722256284488,True,1#中阳+0.04%;2#大阳+0.07%;3#大阳+0.12%;4#长上影阳+0.02%;5#中阳+0.12%,长上影阳
9,5,5,2026-03-19 21:22:00,130330.0,2026-03-19 21:25:00,130420.0,3,0.06905547456456687,True,-0.06905547456456687,False,1#大阳+0.07%;2#大阳+0.12%;3#长上影阳+0.02%;4#中阳+0.12%;5#长上影阳+0.01%,中阴
