combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,2,2,2026-03-19 21:11:00,16413.0,2026-03-19 21:13:00,16481.0,2,0.4143057332602206,True,-0.4143057332602206,False,1#大阴-0.40%;2#大阴-0.64%,倒T
5,2,2,2026-03-19 21:17:00,16650.0,2026-03-19 21:19:00,16842.0,2,1.1531531531531531,True,-1.1531531531531531,False,1#大阳+0.20%;2#长上影阳+0.07%,T字
5,2,2,2026-03-19 21:21:00,16974.0,2026-03-19 21:23:00,16826.0,2,-0.8719217626958878,False,0.8719217626958878,True,1#大阳+0.48%;2#长下影阴-0.17%,长下影阳
5,2,2,2026-03-19 21:23:00,16826.0,2026-03-19 21:25:00,16739.0,2,-0.5170569356947581,False,0.5170569356947581,True,1#长下影阳+0.16%;2#大阴-0.53%,大阴
5,2,2,2026-03-19 21:24:00,16763.0,2026-03-19 21:26:00,16769.0,2,0.03579311579072958,True,-0.03579311579072958,False,1#大阴-0.53%;2#大阴-0.26%,中阴
5,2,2,2026-03-19 21:25:00,16739.0,2026-03-19 21:27:00,16721.0,2,-0.10753330545432821,False,0.10753330545432821,True,1#大阴-0.26%;2#中阴-0.36%,大阴
5,2,2,2026-03-19 21:26:00,16769.0,2026-03-19 21:28:00,16808.0,2,0.23257200787166799,True,-0.23257200787166799,False,1#中阴-0.36%;2#大阴-0.36%,大阳
5,2,2,2026-03-19 21:28:00,16808.0,2026-03-19 21:30:00,16863.0,2,0.32722513089005234,True,-0.32722513089005234,False,1#大阳+0.48%;2#长上影阴-0.07%,T字
5,2,2,2026-03-19 21:32:00,16919.0,2026-03-19 21:34:00,16797.0,2,-0.7210828063124298,False,0.7210828063124298,True,1#T字-0.02%;2#中阳+0.38%,大阳
5,2,2,2026-03-19 21:34:00,16797.0,2026-03-19 21:36:00,16831.0,2,0.20241709829136156,True,-0.20241709829136156,False,1#大阳+0.58%;2#长上影阴-0.20%,倒T
5,2,2,2026-03-19 21:35:00,16902.0,2026-03-19 21:37:00,16792.0,2,-0.6508105549639096,False,0.6508105549639096,True,1#长上影阴-0.20%;2#倒T-0.01%,长下影阳
5,2,2,2026-03-19 21:37:00,16792.0,2026-03-19 21:39:00,16820.0,2,0.16674606955693186,True,-0.16674606955693186,False,1#长下影阳+0.18%;2#长上影阴-0.10%,小阴
5,2,2,2026-03-19 21:38:00,16799.0,2026-03-19 21:40:00,16770.0,2,-0.17262932317399846,False,0.17262932317399846,True,1#长上影阴-0.10%;2#小阴-0.07%,长下影阴
5,2,2,2026-03-19 21:41:00,16756.0,2026-03-19 21:43:00,16810.0,2,0.322272618763428,True,-0.322272618763428,False,1#十字星+0.00%;2#大阴-0.29%,长下影阴
5,2,2,2026-03-19 21:42:00,16795.0,2026-03-19 21:44:00,16809.0,2,0.08335814230425723,True,-0.08335814230425723,False,1#大阴-0.29%;2#长下影阴-0.07%,长下影阳
5,2,2,2026-03-19 21:45:00,16787.0,2026-03-19 21:47:00,16776.0,2,-0.06552689581223566,False,0.06552689581223566,True,1#长下影阳+0.07%;2#T字-0.02%,长上影阴
5,2,2,2026-03-19 21:46:00,16797.0,2026-03-19 21:48:00,16671.0,2,-0.7501339524915164,False,0.7501339524915164,True,1#T字-0.02%;2#长上影阴-0.10%,十字星
5,2,2,2026-03-19 21:48:00,16671.0,2026-03-19 21:50:00,16770.0,2,0.5938456001439625,True,-0.5938456001439625,False,1#十字星-0.03%;2#长上影阳+0.10%,倒T
5,2,2,2026-03-19 21:49:00,16660.0,2026-03-19 21:51:00,16818.0,2,0.9483793517406963,True,-0.9483793517406963,False,1#长上影阳+0.10%;2#倒T-0.05%,长上影阴
5,2,2,2026-03-19 21:50:00,16770.0,2026-03-19 21:52:00,16853.0,2,0.4949314251639833,True,-0.4949314251639833,False,1#倒T-0.05%;2#长上影阴-0.07%,T字
5,2,2,2026-03-19 21:59:00,17141.0,2026-03-19 22:01:00,17247.0,2,0.6184003267020594,True,-0.6184003267020594,False,1#长下影阳+0.09%;2#T字+0.01%,十字星
