combo_type,length,start_time,end_time,long_pnl,long_pnl_pct,long_win,short_pnl,short_pnl_pct,short_win
震荡_阴线_7K,7,2026-03-19 21:43:00,2026-03-19 21:49:00,-1240.0,-0.3711574725373402,False,1240.0,0.3711574725373402,True
震荡_阴线_7K,7,2026-03-19 21:44:00,2026-03-19 21:50:00,-20.0,-0.005991252770954406,False,20.0,0.005991252770954406,True
震荡_阴线_7K,7,2026-03-19 21:45:00,2026-03-19 21:51:00,710.0,0.21265762122982002,True,-710.0,-0.21265762122982002,False
震荡_阴线_7K,7,2026-03-19 21:46:00,2026-03-19 21:52:00,1280.0,0.383808095952024,True,-1280.0,-0.383808095952024,False
震荡_阴线_7K,7,2026-03-19 21:47:00,2026-03-19 21:53:00,910.0,0.27233278467754,True,-910.0,-0.27233278467754,False
震荡_阴线_7K,7,2026-03-19 21:48:00,2026-03-19 21:54:00,2790.0,0.8367573403712923,True,-2790.0,-0.8367573403712923,False
震荡_阳线_7K,7,2026-03-19 21:49:00,2026-03-19 21:55:00,2790.0,0.8370585941015871,True,-2790.0,-0.8370585941015871,False
震荡_阳线_7K,7,2026-03-19 21:50:00,2026-03-19 21:56:00,3550.0,1.0635429461637556,True,-3550.0,-1.0635429461637556,False
震荡_阳线_7K,7,2026-03-19 21:51:00,2026-03-19 21:57:00,4520.0,1.354104254044338,True,-4520.0,-1.354104254044338,False
震荡_阳线_7K,7,2026-03-19 21:52:00,2026-03-19 21:58:00,2710.0,0.8091967751567631,True,-2710.0,-0.8091967751567631,False
震荡_阳线_7K,7,2026-03-19 21:53:00,2026-03-19 21:59:00,2280.0,0.6805563846934511,True,-2280.0,-0.6805563846934511,False
震荡_阳线_7K,7,2026-03-19 21:54:00,2026-03-19 22:00:00,2640.0,0.7880832263649662,True,-2640.0,-0.7880832263649662,False
震荡_阳线_7K,7,2026-03-19 21:55:00,2026-03-19 22:01:00,3330.0,0.9916321729549448,True,-3330.0,-0.9916321729549448,False
震荡_阴线_7K,7,2026-03-19 21:56:00,2026-03-19 22:02:00,1780.0,0.5278609768393583,True,-1780.0,-0.5278609768393583,False
震荡_阴线_7K,7,2026-03-19 21:57:00,2026-03-19 22:03:00,1590.0,0.47133455860556117,True,-1590.0,-0.47133455860556117,False
震荡_阴线_7K,7,2026-03-19 21:58:00,2026-03-19 22:04:00,500.0,0.1478021815601998,True,-500.0,-0.1478021815601998,False
震荡_阴线_7K,7,2026-03-19 21:59:00,2026-03-19 22:05:00,340.0,0.1006900228033287,True,-340.0,-0.1006900228033287,False
震荡_星线_7K,7,2026-03-19 22:00:00,2026-03-19 22:06:00,1410.0,0.41777777777777775,True,-1410.0,-0.41777777777777775,False
震荡_星线_7K,7,2026-03-19 22:01:00,2026-03-19 22:07:00,-320.0,-0.09435631302706847,False,320.0,0.09435631302706847,True
震荡_阴线_7K,7,2026-03-19 22:02:00,2026-03-19 22:08:00,-500.0,-0.14741435226133617,False,500.0,0.14741435226133617,True
震荡_星线_7K,7,2026-03-19 22:03:00,2026-03-19 22:09:00,-480.0,-0.14162216386864546,False,480.0,0.14162216386864546,True
震荡_阴线_7K,7,2026-03-19 22:04:00,2026-03-19 22:10:00,-100.0,-0.029512454255695902,False,100.0,0.029512454255695902,True
震荡_阴线_7K,7,2026-03-19 22:05:00,2026-03-19 22:11:00,1020.0,0.30168589174800353,True,-1020.0,-0.30168589174800353,False
震荡_阳线_7K,7,2026-03-19 22:06:00,2026-03-19 22:12:00,2320.0,0.6855386797470598,True,-2320.0,-0.6855386797470598,False
震荡_星线_7K,7,2026-03-19 22:07:00,2026-03-19 22:13:00,1550.0,0.45742954109487977,True,-1550.0,-0.45742954109487977,False
震荡_阴线_7K,7,2026-03-19 22:08:00,2026-03-19 22:14:00,1210.0,0.3571217755740511,True,-1210.0,-0.3571217755740511,False
震荡_阳线_7K,7,2026-03-19 22:09:00,2026-03-19 22:15:00,1410.0,0.4162115889836763,True,-1410.0,-0.4162115889836763,False
震荡_阳线_7K,7,2026-03-19 22:10:00,2026-03-19 22:16:00,1390.0,0.4105745089351647,True,-1390.0,-0.4105745089351647,False
震荡_星线_7K,7,2026-03-19 22:11:00,2026-03-19 22:17:00,1140.0,0.3365413001121804,True,-1140.0,-0.3365413001121804,False
震荡_星线_7K,7,2026-03-19 22:12:00,2026-03-19 22:18:00,1060.0,0.3125737202170323,True,-1060.0,-0.3125737202170323,False
震荡_星线_7K,7,2026-03-19 22:13:00,2026-03-19 22:19:00,-440.0,-0.12925210034663062,False,440.0,0.12925210034663062,True
震荡_星线_7K,7,2026-03-19 22:14:00,2026-03-19 22:20:00,-460.0,-0.13527820256440418,False,460.0,0.13527820256440418,True
震荡_星线_7K,7,2026-03-19 22:15:00,2026-03-19 22:21:00,-920.0,-0.27058823529411763,False,920.0,0.27058823529411763,True
震荡_星线_7K,7,2026-03-19 22:16:00,2026-03-19 22:22:00,-1170.0,-0.3442897919548009,False,1170.0,0.3442897919548009,True
震荡_星线_7K,7,2026-03-19 22:17:00,2026-03-19 22:23:00,-830.0,-0.24418228354564442,False,830.0,0.24418228354564442,True
震荡_阴线_7K,7,2026-03-19 22:18:00,2026-03-19 22:24:00,-1070.0,-0.3146225999000265,False,1070.0,0.3146225999000265,True
震荡_阴线_7K,7,2026-03-19 22:19:00,2026-03-19 22:25:00,40.0,0.011767820893765997,True,-40.0,-0.011767820893765997,False
震荡_阴线_7K,7,2026-03-19 22:20:00,2026-03-19 22:26:00,620.0,0.18254622541514545,True,-620.0,-0.18254622541514545,False
震荡_阴线_7K,7,2026-03-19 22:21:00,2026-03-19 22:27:00,180.0,0.052994170641229466,True,-180.0,-0.052994170641229466,False
震荡_阴线_7K,7,2026-03-19 22:22:00,2026-03-19 22:28:00,300.0,0.08850340738118417,True,-300.0,-0.08850340738118417,False
震荡_阳线_7K,7,2026-03-19 22:23:00,2026-03-19 22:29:00,420.0,0.12400720422805515,True,-420.0,-0.12400720422805515,False
震荡_阴线_7K,7,2026-03-19 22:24:00,2026-03-19 22:30:00,-130.0,-0.03833903503597971,False,130.0,0.03833903503597971,True
震荡_阳线_7K,7,2026-03-19 22:25:00,2026-03-19 22:31:00,110.0,0.032448377581120944,True,-110.0,-0.032448377581120944,False
震荡_阳线_7K,7,2026-03-19 22:26:00,2026-03-19 22:32:00,-540.0,-0.1588235294117647,False,540.0,0.1588235294117647,True
震荡_阴线_7K,7,2026-03-19 22:27:00,2026-03-19 22:33:00,-70.0,-0.020578551269990593,False,70.0,0.020578551269990593,True
震荡_阴线_7K,7,2026-03-19 22:28:00,2026-03-19 22:34:00,130.0,0.038275821458014364,True,-130.0,-0.038275821458014364,False
震荡_星线_7K,7,2026-03-19 22:29:00,2026-03-19 22:35:00,1300.0,0.38349213841116253,True,-1300.0,-0.38349213841116253,False
震荡_星线_7K,7,2026-03-19 22:30:00,2026-03-19 22:36:00,1810.0,0.5339705578664778,True,-1810.0,-0.5339705578664778,False
震荡_阳线_7K,7,2026-03-19 22:31:00,2026-03-19 22:37:00,2700.0,0.7962253022707166,True,-2700.0,-0.7962253022707166,False
震荡_阳线_7K,7,2026-03-19 22:32:00,2026-03-19 22:38:00,2370.0,0.6991562924066317,True,-2370.0,-0.6991562924066317,False
震荡_阳线_7K,7,2026-03-19 22:33:00,2026-03-19 22:39:00,1370.0,0.4034514238595871,True,-1370.0,-0.4034514238595871,False
震荡_阴线_7K,7,2026-03-19 22:34:00,2026-03-19 22:40:00,950.0,0.2790998296022093,True,-950.0,-0.2790998296022093,False
震荡_阴线_7K,7,2026-03-19 22:35:00,2026-03-19 22:41:00,1220.0,0.3587285718486283,True,-1220.0,-0.3587285718486283,False
震荡_阴线_7K,7,2026-03-19 22:36:00,2026-03-19 22:42:00,430.0,0.12619963020573474,True,-430.0,-0.12619963020573474,False
震荡_阴线_7K,7,2026-03-19 22:37:00,2026-03-19 22:43:00,20.0,0.00586665102226394,True,-20.0,-0.00586665102226394,False
震荡_阴线_7K,7,2026-03-19 22:38:00,2026-03-19 22:44:00,-500.0,-0.14633575275111216,False,500.0,0.14633575275111216,True
震荡_阴线_7K,7,2026-03-19 22:39:00,2026-03-19 22:45:00,560.0,0.16428550473787662,True,-560.0,-0.16428550473787662,False
震荡_阴线_7K,7,2026-03-19 22:40:00,2026-03-19 22:46:00,-640.0,-0.1873591147281829,False,640.0,0.1873591147281829,True
震荡_阴线_7K,7,2026-03-19 22:41:00,2026-03-19 22:47:00,-120.0,-0.03514732587428973,False,120.0,0.03514732587428973,True
震荡_阴线_7K,7,2026-03-19 22:42:00,2026-03-19 22:48:00,-60.0,-0.01757932671178694,False,60.0,0.01757932671178694,True
震荡_阴线_7K,7,2026-03-19 22:43:00,2026-03-19 22:49:00,290.0,0.08500410364638293,True,-290.0,-0.08500410364638293,False
震荡_阳线_7K,7,2026-03-19 22:44:00,2026-03-19 22:50:00,1210.0,0.3548803378695448,True,-1210.0,-0.3548803378695448,False
震荡_阳线_7K,7,2026-03-19 22:45:00,2026-03-19 22:51:00,470.0,0.13751133737090027,True,-470.0,-0.13751133737090027,False
震荡_阳线_7K,7,2026-03-19 22:46:00,2026-03-19 22:52:00,2060.0,0.6035038378156676,True,-2060.0,-0.6035038378156676,False
震荡_阳线_7K,7,2026-03-19 22:47:00,2026-03-19 22:53:00,3460.0,1.0148413210535578,True,-3460.0,-1.0148413210535578,False
震荡_阳线_7K,7,2026-03-19 22:48:00,2026-03-19 22:54:00,3030.0,0.887938108076427,True,-3030.0,-0.887938108076427,False
震荡_阳线_7K,7,2026-03-19 22:49:00,2026-03-19 22:55:00,2810.0,0.8234432234432234,True,-2810.0,-0.8234432234432234,False
震荡_阳线_7K,7,2026-03-19 22:50:00,2026-03-19 22:56:00,2100.0,0.6139094337416319,True,-2100.0,-0.6139094337416319,False
震荡_阳线_7K,7,2026-03-19 22:51:00,2026-03-19 22:57:00,2140.0,0.6259506259506259,True,-2140.0,-0.6259506259506259,False
震荡_星线_7K,7,2026-03-19 22:52:00,2026-03-19 22:58:00,320.0,0.09319664492078285,True,-320.0,-0.09319664492078285,False
震荡_阴线_7K,7,2026-03-19 22:53:00,2026-03-19 22:59:00,550.0,0.1601630751310425,True,-550.0,-0.1601630751310425,False
震荡_阴线_7K,7,2026-03-19 22:54:00,2026-03-19 23:00:00,-380.0,-0.11033361400656194,False,380.0,0.11033361400656194,True
震荡_阴线_7K,7,2026-03-19 22:55:00,2026-03-19 23:01:00,-80.0,-0.023250406882120437,False,80.0,0.023250406882120437,True
震荡_阴线_7K,7,2026-03-19 22:56:00,2026-03-19 23:02:00,-180.0,-0.05231341548477098,False,180.0,0.05231341548477098,True
震荡_阴线_7K,7,2026-03-19 22:57:00,2026-03-19 23:03:00,440.0,0.12796649604467195,True,-440.0,-0.12796649604467195,False
震荡_阴线_7K,7,2026-03-19 22:58:00,2026-03-19 23:04:00,1240.0,0.3604441602232428,True,-1240.0,-0.3604441602232428,False
震荡_阴线_7K,7,2026-03-19 22:59:00,2026-03-19 23:05:00,5270.0,1.5314870244979804,True,-5270.0,-1.5314870244979804,False
震荡_阴线_7K,7,2026-03-19 23:00:00,2026-03-19 23:06:00,4470.0,1.2996075010902746,True,-4470.0,-1.2996075010902746,False
震荡_阴线_7K,7,2026-03-19 23:01:00,2026-03-19 23:07:00,4480.0,1.301795780786889,True,-4480.0,-1.301795780786889,False
震荡_阴线_7K,7,2026-03-19 23:02:00,2026-03-19 23:08:00,4500.0,1.308139534883721,True,-4500.0,-1.308139534883721,False
震荡_阳线_7K,7,2026-03-19 23:03:00,2026-03-19 23:09:00,3260.0,0.9478121820031981,True,-3260.0,-0.9478121820031981,False
震荡_阴线_7K,7,2026-03-19 23:04:00,2026-03-19 23:10:00,3080.0,0.8942570117879334,True,-3080.0,-0.8942570117879334,False
震荡_阴线_7K,7,2026-03-19 23:05:00,2026-03-19 23:11:00,2040.0,0.5908590627353298,True,-2040.0,-0.5908590627353298,False
震荡_阴线_7K,7,2026-03-19 23:06:00,2026-03-19 23:12:00,-2680.0,-0.7670291929021179,False,2680.0,0.7670291929021179,True
震荡_阴线_7K,7,2026-03-19 23:07:00,2026-03-19 23:13:00,-1360.0,-0.3904119420123439,False,1360.0,0.3904119420123439,True
震荡_阴线_7K,7,2026-03-19 23:08:00,2026-03-19 23:14:00,-1090.0,-0.31266135046755783,False,1090.0,0.31266135046755783,True
震荡_阴线_7K,7,2026-03-19 23:09:00,2026-03-19 23:15:00,-390.0,-0.11190817790530846,False,390.0,0.11190817790530846,True
震荡_阴线_7K,7,2026-03-19 23:10:00,2026-03-19 23:16:00,490.0,0.14112496759885948,True,-490.0,-0.14112496759885948,False
震荡_阴线_7K,7,2026-03-19 23:11:00,2026-03-19 23:17:00,-560.0,-0.16119746689694875,False,560.0,0.16119746689694875,True
震荡_阴线_7K,7,2026-03-19 23:12:00,2026-03-19 23:18:00,-420.0,-0.12096077414895455,False,420.0,0.12096077414895455,True
震荡_阳线_7K,7,2026-03-19 23:13:00,2026-03-19 23:19:00,290.0,0.08365062882196839,True,-290.0,-0.08365062882196839,False
震荡_阳线_7K,7,2026-03-19 23:14:00,2026-03-19 23:20:00,580.0,0.16710363306347056,True,-580.0,-0.16710363306347056,False
震荡_阳线_7K,7,2026-03-19 23:15:00,2026-03-19 23:21:00,200.0,0.05753243390961654,True,-200.0,-0.05753243390961654,False
震荡_阴线_7K,7,2026-03-19 23:16:00,2026-03-19 23:22:00,-470.0,-0.13506135233771085,False,470.0,0.13506135233771085,True
震荡_阴线_7K,7,2026-03-19 23:17:00,2026-03-19 23:23:00,390.0,0.11219470095797016,True,-390.0,-0.11219470095797016,False
震荡_星线_7K,7,2026-03-19 23:18:00,2026-03-19 23:24:00,1160.0,0.33444816053511706,True,-1160.0,-0.33444816053511706,False
震荡_阳线_7K,7,2026-03-19 23:19:00,2026-03-19 23:25:00,740.0,0.21337946943483277,True,-740.0,-0.21337946943483277,False
震荡_阳线_7K,7,2026-03-19 23:20:00,2026-03-19 23:26:00,730.0,0.21039282935124073,True,-730.0,-0.21039282935124073,False
震荡_阴线_7K,7,2026-03-19 23:21:00,2026-03-19 23:27:00,-610.0,-0.17547392342433046,False,610.0,0.17547392342433046,True
震荡_阴线_7K,7,2026-03-19 23:22:00,2026-03-19 23:28:00,-920.0,-0.2644970244084754,False,920.0,0.2644970244084754,True
震荡_阴线_7K,7,2026-03-19 23:23:00,2026-03-19 23:29:00,-410.0,-0.11796184941162931,False,410.0,0.11796184941162931,True
震荡_阴线_7K,7,2026-03-19 23:24:00,2026-03-19 23:30:00,-850.0,-0.2442528735632184,False,850.0,0.2442528735632184,True
震荡_阴线_7K,7,2026-03-19 23:25:00,2026-03-19 23:31:00,-2170.0,-0.6235632183908045,False,2170.0,0.6235632183908045,True
震荡_阴线_7K,7,2026-03-19 23:26:00,2026-03-19 23:32:00,-2150.0,-0.6186872320221001,False,2150.0,0.6186872320221001,True
震荡_阴线_7K,7,2026-03-19 23:27:00,2026-03-19 23:33:00,-2840.0,-0.816796088582111,False,2840.0,0.816796088582111,True
震荡_阴线_7K,7,2026-03-19 23:28:00,2026-03-19 23:34:00,-2910.0,-0.8385925477651941,False,2910.0,0.8385925477651941,True
震荡_阴线_7K,7,2026-03-19 23:29:00,2026-03-19 23:35:00,-2480.0,-0.7148828226341126,False,2480.0,0.7148828226341126,True
震荡_阴线_7K,7,2026-03-19 23:30:00,2026-03-19 23:36:00,-2530.0,-0.7287705956907478,False,2530.0,0.7287705956907478,True
震荡_阴线_7K,7,2026-03-19 23:31:00,2026-03-19 23:37:00,-2160.0,-0.6222094195592683,False,2160.0,0.6222094195592683,True
震荡_阴线_7K,7,2026-03-19 23:32:00,2026-03-19 23:38:00,-1580.0,-0.45688508472615813,False,1580.0,0.45688508472615813,True
震荡_阴线_7K,7,2026-03-19 23:33:00,2026-03-19 23:39:00,-1030.0,-0.29821361359622456,False,1030.0,0.29821361359622456,True
震荡_阳线_7K,7,2026-03-19 23:34:00,2026-03-19 23:40:00,-720.0,-0.2087743207585467,False,720.0,0.2087743207585467,True
震荡_阳线_7K,7,2026-03-19 23:35:00,2026-03-19 23:41:00,420.0,0.12209302325581395,True,-420.0,-0.12209302325581395,False
震荡_阳线_7K,7,2026-03-19 23:36:00,2026-03-19 23:42:00,-70.0,-0.02032520325203252,False,70.0,0.02032520325203252,True
震荡_阳线_7K,7,2026-03-19 23:37:00,2026-03-19 23:43:00,-490.0,-0.14217734447539462,False,490.0,0.14217734447539462,True
震荡_阴线_7K,7,2026-03-19 23:38:00,2026-03-19 23:44:00,-620.0,-0.17971535406823386,False,620.0,0.17971535406823386,True
震荡_阳线_7K,7,2026-03-19 23:39:00,2026-03-19 23:45:00,-30.0,-0.00871383757406762,False,30.0,0.00871383757406762,True
震荡_阴线_7K,7,2026-03-19 23:40:00,2026-03-19 23:46:00,120.0,0.03486345148169669,True,-120.0,-0.03486345148169669,False
震荡_阴线_7K,7,2026-03-19 23:41:00,2026-03-19 23:47:00,-20.0,-0.005811081732864573,False,20.0,0.005811081732864573,True
震荡_阴线_7K,7,2026-03-19 23:42:00,2026-03-19 23:48:00,-360.0,-0.10451140916216688,False,360.0,0.10451140916216688,True
震荡_阴线_7K,7,2026-03-19 23:43:00,2026-03-19 23:49:00,80.0,0.023227454851634632,True,-80.0,-0.023227454851634632,False
震荡_阴线_7K,7,2026-03-19 23:44:00,2026-03-19 23:50:00,1230.0,0.3574022955106785,True,-1230.0,-0.3574022955106785,False
震荡_阴线_7K,7,2026-03-19 23:45:00,2026-03-19 23:51:00,1010.0,0.293314747052332,True,-1010.0,-0.293314747052332,False
震荡_阴线_7K,7,2026-03-19 23:46:00,2026-03-19 23:52:00,1310.0,0.3805484545665815,True,-1310.0,-0.3805484545665815,False
震荡_阴线_7K,7,2026-03-19 23:47:00,2026-03-19 23:53:00,1040.0,0.3020446096654275,True,-1040.0,-0.3020446096654275,False
震荡_阴线_7K,7,2026-03-19 23:48:00,2026-03-19 23:54:00,1310.0,0.3806479732674706,True,-1310.0,-0.3806479732674706,False
震荡_阴线_7K,7,2026-03-19 23:49:00,2026-03-19 23:55:00,1310.0,0.38071434799035136,True,-1310.0,-0.38071434799035136,False
震荡_阴线_7K,7,2026-03-19 23:50:00,2026-03-19 23:56:00,950.0,0.2757459654011378,True,-950.0,-0.2757459654011378,False
震荡_阴线_7K,7,2026-03-19 23:51:00,2026-03-19 23:57:00,1010.0,0.29242305799241436,True,-1010.0,-0.29242305799241436,False
震荡_阴线_7K,7,2026-03-19 23:52:00,2026-03-19 23:58:00,850.0,0.24612711741711307,True,-850.0,-0.24612711741711307,False
震荡_阴线_7K,7,2026-03-19 23:53:00,2026-03-19 23:59:00,800.0,0.2315283766966689,True,-800.0,-0.2315283766966689,False
震荡_阳线_7K,7,2026-03-19 23:54:00,2026-03-20 00:00:00,1220.0,0.35325457493629836,True,-1220.0,-0.35325457493629836,False
震荡_阴线_7K,7,2026-03-19 23:55:00,2026-03-20 00:01:00,1010.0,0.2923299565846599,True,-1010.0,-0.2923299565846599,False
震荡_阳线_7K,7,2026-03-19 23:56:00,2026-03-20 00:02:00,2020.0,0.5848799837855053,True,-2020.0,-0.5848799837855053,False
震荡_阳线_7K,7,2026-03-19 23:57:00,2026-03-20 00:03:00,2030.0,0.5876052913422294,True,-2030.0,-0.5876052913422294,False
震荡_阳线_7K,7,2026-03-19 23:58:00,2026-03-20 00:04:00,1090.0,0.314646960337163,True,-1090.0,-0.314646960337163,False
震荡_阳线_7K,7,2026-03-19 23:59:00,2026-03-20 00:05:00,910.0,0.26285384170999426,True,-910.0,-0.26285384170999426,False
震荡_阳线_7K,7,2026-03-20 00:00:00,2026-03-20 00:06:00,1270.0,0.3667022781739959,True,-1270.0,-0.3667022781739959,False
震荡_阴线_7K,7,2026-03-20 00:01:00,2026-03-20 00:07:00,450.0,0.12982142341978478,True,-450.0,-0.12982142341978478,False
震荡_阳线_7K,7,2026-03-20 00:02:00,2026-03-20 00:08:00,990.0,0.2857060402297192,True,-990.0,-0.2857060402297192,False
震荡_阴线_7K,7,2026-03-20 00:03:00,2026-03-20 00:09:00,-90.0,-0.0259000259000259,False,90.0,0.0259000259000259,True
震荡_阴线_7K,7,2026-03-20 00:04:00,2026-03-20 00:10:00,-640.0,-0.1841726618705036,False,640.0,0.1841726618705036,True
震荡_阴线_7K,7,2026-03-20 00:05:00,2026-03-20 00:11:00,-1400.0,-0.40285451197053407,False,1400.0,0.40285451197053407,True
震荡_阴线_7K,7,2026-03-20 00:06:00,2026-03-20 00:12:00,-850.0,-0.2448791449396445,False,850.0,0.2448791449396445,True
震荡_阴线_7K,7,2026-03-20 00:07:00,2026-03-20 00:13:00,-1320.0,-0.37974683544303794,False,1320.0,0.37974683544303794,True
震荡_阴线_7K,7,2026-03-20 00:08:00,2026-03-20 00:14:00,-1210.0,-0.34862279589719947,False,1210.0,0.34862279589719947,True
震荡_阴线_7K,7,2026-03-20 00:09:00,2026-03-20 00:15:00,-1780.0,-0.5122302158273381,False,1780.0,0.5122302158273381,True
震荡_阴线_7K,7,2026-03-20 00:10:00,2026-03-20 00:16:00,-1390.0,-0.4000690766751093,False,1390.0,0.4000690766751093,True
震荡_阴线_7K,7,2026-03-20 00:11:00,2026-03-20 00:17:00,-700.0,-0.2018105287435853,False,700.0,0.2018105287435853,True
震荡_阴线_7K,7,2026-03-20 00:12:00,2026-03-20 00:18:00,90.0,0.026003293750541737,True,-90.0,-0.026003293750541737,False
震荡_阴线_7K,7,2026-03-20 00:13:00,2026-03-20 00:19:00,-50.0,-0.01444043321299639,False,50.0,0.01444043321299639,True
震荡_阴线_7K,7,2026-03-20 00:14:00,2026-03-20 00:20:00,180.0,0.051981055792999886,True,-180.0,-0.051981055792999886,False
震荡_阳线_7K,7,2026-03-20 00:15:00,2026-03-20 00:21:00,1310.0,0.3787550235637667,True,-1310.0,-0.3787550235637667,False
震荡_阳线_7K,7,2026-03-20 00:16:00,2026-03-20 00:22:00,1350.0,0.39048941339812565,True,-1350.0,-0.39048941339812565,False
震荡_阳线_7K,7,2026-03-20 00:17:00,2026-03-20 00:23:00,790.0,0.22829070943505272,True,-790.0,-0.22829070943505272,False
震荡_阴线_7K,7,2026-03-20 00:18:00,2026-03-20 00:24:00,100.0,0.028893383415197923,True,-100.0,-0.028893383415197923,False
震荡_阳线_7K,7,2026-03-20 00:19:00,2026-03-20 00:25:00,100.0,0.028885037550548814,True,-100.0,-0.028885037550548814,False
震荡_阴线_7K,7,2026-03-20 00:20:00,2026-03-20 00:26:00,30.0,0.008665511265164644,True,-30.0,-0.008665511265164644,False
震荡_阴线_7K,7,2026-03-20 00:21:00,2026-03-20 00:27:00,30.0,0.008658758334054896,True,-30.0,-0.008658758334054896,False
震荡_阴线_7K,7,2026-03-20 00:22:00,2026-03-20 00:28:00,-1020.0,-0.29379572556022815,False,1020.0,0.29379572556022815,True
震荡_阴线_7K,7,2026-03-20 00:23:00,2026-03-20 00:29:00,-780.0,-0.224738525369522,False,780.0,0.224738525369522,True
震荡_阴线_7K,7,2026-03-20 00:24:00,2026-03-20 00:30:00,-470.0,-0.13550916849267675,False,470.0,0.13550916849267675,True
震荡_阳线_7K,7,2026-03-20 00:25:00,2026-03-20 00:31:00,90.0,0.025996533795493933,True,-90.0,-0.025996533795493933,False
震荡_阴线_7K,7,2026-03-20 00:26:00,2026-03-20 00:32:00,-200.0,-0.057753393011839446,False,200.0,0.057753393011839446,True
震荡_阳线_7K,7,2026-03-20 00:27:00,2026-03-20 00:33:00,-90.0,-0.02598902685532775,False,90.0,0.02598902685532775,True
震荡_阴线_7K,7,2026-03-20 00:28:00,2026-03-20 00:34:00,-640.0,-0.184725509438319,False,640.0,0.184725509438319,True
震荡_星线_7K,7,2026-03-20 00:29:00,2026-03-20 00:35:00,-360.0,-0.10399815114397967,False,360.0,0.10399815114397967,True
震荡_阴线_7K,7,2026-03-20 00:30:00,2026-03-20 00:36:00,-1030.0,-0.2974385630540876,False,1030.0,0.2974385630540876,True
震荡_阴线_7K,7,2026-03-20 00:31:00,2026-03-20 00:37:00,-1150.0,-0.33206283206283205,False,1150.0,0.33206283206283205,True
震荡_阴线_7K,7,2026-03-20 00:32:00,2026-03-20 00:38:00,-930.0,-0.26856103266048686,False,930.0,0.26856103266048686,True
震荡_阴线_7K,7,2026-03-20 00:33:00,2026-03-20 00:39:00,-360.0,-0.10400716493802907,False,360.0,0.10400716493802907,True
震荡_阴线_7K,7,2026-03-20 00:34:00,2026-03-20 00:40:00,20.0,0.005776840645850784,True,-20.0,-0.005776840645850784,False
震荡_阳线_7K,7,2026-03-20 00:35:00,2026-03-20 00:41:00,1050.0,0.30362616390029495,True,-1050.0,-0.30362616390029495,False
震荡_阳线_7K,7,2026-03-20 00:36:00,2026-03-20 00:42:00,780.0,0.2255639097744361,True,-780.0,-0.2255639097744361,False
震荡_阳线_7K,7,2026-03-20 00:37:00,2026-03-20 00:43:00,1220.0,0.3533261895797735,True,-1220.0,-0.3533261895797735,False
震荡_阳线_7K,7,2026-03-20 00:38:00,2026-03-20 00:44:00,1330.0,0.38538437020080557,True,-1330.0,-0.38538437020080557,False
震荡_阳线_7K,7,2026-03-20 00:39:00,2026-03-20 00:45:00,1170.0,0.3387671193213076,True,-1170.0,-0.3387671193213076,False
震荡_阴线_7K,7,2026-03-20 00:40:00,2026-03-20 00:46:00,40.0,0.011568383607600428,True,-40.0,-0.011568383607600428,False
震荡_阴线_7K,7,2026-03-20 00:41:00,2026-03-20 00:47:00,-650.0,-0.18773647575311211,False,650.0,0.18773647575311211,True
震荡_阴线_7K,7,2026-03-20 00:42:00,2026-03-20 00:48:00,-720.0,-0.2075765438505449,False,720.0,0.2075765438505449,True
震荡_阴线_7K,7,2026-03-20 00:43:00,2026-03-20 00:49:00,-320.0,-0.09233077500144267,False,320.0,0.09233077500144267,True
震荡_阴线_7K,7,2026-03-20 00:44:00,2026-03-20 00:50:00,-340.0,-0.09812126634151973,False,340.0,0.09812126634151973,True
震荡_阳线_7K,7,2026-03-20 00:45:00,2026-03-20 00:51:00,110.0,0.03175336296980544,True,-110.0,-0.03175336296980544,False
震荡_阴线_7K,7,2026-03-20 00:46:00,2026-03-20 00:52:00,-700.0,-0.20200271260785502,False,700.0,0.20200271260785502,True
震荡_阴线_7K,7,2026-03-20 00:47:00,2026-03-20 00:53:00,-380.0,-0.10987739995373584,False,380.0,0.10987739995373584,True
震荡_阳线_7K,7,2026-03-20 00:48:00,2026-03-20 00:54:00,140.0,0.04051160368076856,True,-140.0,-0.04051160368076856,False
震荡_阳线_7K,7,2026-03-20 00:49:00,2026-03-20 00:55:00,-140.0,-0.040446062286935924,False,140.0,0.040446062286935924,True
震荡_阴线_7K,7,2026-03-20 00:50:00,2026-03-20 00:56:00,-460.0,-0.13284814878992665,False,460.0,0.13284814878992665,True
震荡_阳线_7K,7,2026-03-20 00:51:00,2026-03-20 00:57:00,-360.0,-0.10399514689314497,False,360.0,0.10399514689314497,True
震荡_阴线_7K,7,2026-03-20 00:52:00,2026-03-20 00:58:00,-330.0,-0.0952793417063664,False,330.0,0.0952793417063664,True
震荡_阴线_7K,7,2026-03-20 00:53:00,2026-03-20 00:59:00,350.0,0.10124092447427034,True,-350.0,-0.10124092447427034,False
震荡_阴线_7K,7,2026-03-20 00:54:00,2026-03-20 01:00:00,570.0,0.16499739477797717,True,-570.0,-0.16499739477797717,False
震荡_阴线_7K,7,2026-03-20 00:55:00,2026-03-20 09:01:00,5280.0,1.5272474835126693,True,-5280.0,-1.5272474835126693,False
震荡_阴线_7K,7,2026-03-20 00:56:00,2026-03-20 09:02:00,6320.0,1.8265895953757227,True,-6320.0,-1.8265895953757227,False
