combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,3,3,2026-03-19 13:58:00,18480.0,2026-03-19 13:59:00,18461.0,1,-0.10281385281385282,False,0.10281385281385282,True,1#中阴-0.11%;2#大阴-0.33%;3#长上影阴-0.09%,大阳
5,3,3,2026-03-19 14:01:00,18440.0,2026-03-19 14:02:00,18485.0,1,0.2440347071583514,True,-0.2440347071583514,False,1#大阳+0.10%;2#大阴-0.10%;3#大阴-0.33%,大阳
5,3,3,2026-03-19 14:09:00,18466.0,2026-03-19 14:10:00,18442.0,1,-0.12996859092386007,False,0.12996859092386007,True,1#大阳+0.15%;2#中阴-0.08%;3#大阴-0.30%,十字星
5,3,3,2026-03-19 14:16:00,18458.0,2026-03-19 14:17:00,18459.0,1,0.005417705060136526,True,-0.005417705060136526,False,1#大阳+0.15%;2#长上影阴-0.06%;3#长下影阴-0.02%,中阴
5,3,3,2026-03-19 14:17:00,18459.0,2026-03-19 14:18:00,18410.0,1,-0.26545316647705725,False,0.26545316647705725,True,1#长上影阴-0.06%;2#长下影阴-0.02%;3#中阴-0.12%,T字
5,3,3,2026-03-19 14:20:00,18324.0,2026-03-19 14:21:00,18300.0,1,-0.13097576948264572,False,0.13097576948264572,True,1#T字-0.01%;2#大阴-0.25%;3#中阴-0.15%,大阴
5,3,3,2026-03-19 14:21:00,18300.0,2026-03-19 14:22:00,18288.0,1,-0.06557377049180328,False,0.06557377049180328,True,1#大阴-0.25%;2#中阴-0.15%;3#大阴-0.23%,中阴
5,3,3,2026-03-19 14:22:00,18288.0,2026-03-19 14:23:00,18257.0,1,-0.1695100612423447,False,0.1695100612423447,True,1#中阴-0.15%;2#大阴-0.23%;3#中阴-0.18%,长上影阴
5,3,3,2026-03-19 14:23:00,18257.0,2026-03-19 14:24:00,18160.0,1,-0.5313030618392945,False,0.5313030618392945,True,1#大阴-0.23%;2#中阴-0.18%;3#长上影阴-0.04%,中阴
5,3,3,2026-03-19 14:24:00,18160.0,2026-03-19 14:25:00,18228.0,1,0.3744493392070484,True,-0.3744493392070484,False,1#中阴-0.18%;2#长上影阴-0.04%;3#中阴-0.17%,大阴
5,3,3,2026-03-19 14:25:00,18228.0,2026-03-19 14:26:00,18186.0,1,-0.2304147465437788,False,0.2304147465437788,True,1#长上影阴-0.04%;2#中阴-0.17%;3#大阴-0.45%,大阳
5,3,3,2026-03-19 14:31:00,18105.0,2026-03-19 14:32:00,18090.0,1,-0.08285004142502071,False,0.08285004142502071,True,1#大阳+0.09%;2#大阴-0.47%;3#中阴-0.10%,T字
5,3,3,2026-03-19 14:32:00,18090.0,2026-03-19 14:33:00,18009.0,1,-0.44776119402985076,False,0.44776119402985076,True,1#大阴-0.47%;2#中阴-0.10%;3#T字+0.00%,倒T
5,3,3,2026-03-19 14:33:00,18009.0,2026-03-19 14:34:00,17990.0,1,-0.10550280415347882,False,0.10550280415347882,True,1#中阴-0.10%;2#T字+0.00%;3#倒T-0.02%,大阴
5,3,3,2026-03-19 14:34:00,17990.0,2026-03-19 14:35:00,18000.0,1,0.055586436909394105,True,-0.055586436909394105,False,1#T字+0.00%;2#倒T-0.02%;3#大阴-0.34%,长下影阴
5,3,3,2026-03-19 14:35:00,18000.0,2026-03-19 14:36:00,17915.0,1,-0.4722222222222222,False,0.4722222222222222,True,1#倒T-0.02%;2#大阴-0.34%;3#长下影阴-0.09%,长下影阳
5,3,3,2026-03-19 14:44:00,17999.0,2026-03-19 14:45:00,17980.0,1,-0.10556142007889327,False,0.10556142007889327,True,1#长下影阳+0.18%;2#T字+0.01%;3#长上影阴-0.28%,大阳
5,3,3,2026-03-19 14:47:00,17887.0,2026-03-19 14:48:00,17838.0,1,-0.27394196902778556,False,0.27394196902778556,True,1#大阳+0.45%;2#中阴-0.09%;3#大阴-0.56%,中阴
5,3,3,2026-03-19 14:48:00,17838.0,2026-03-19 14:49:00,17786.0,1,-0.2915125014015024,False,0.2915125014015024,True,1#中阴-0.09%;2#大阴-0.56%;3#中阴-0.07%,大阴
5,3,3,2026-03-19 14:49:00,17786.0,2026-03-19 14:50:00,17842.0,1,0.3148543798493197,True,-0.3148543798493197,False,1#大阴-0.56%;2#中阴-0.07%;3#大阴-0.44%,大阴
5,3,3,2026-03-19 14:50:00,17842.0,2026-03-19 14:51:00,17795.0,1,-0.2634233830288084,False,0.2634233830288084,True,1#中阴-0.07%;2#大阴-0.44%;3#大阴-0.31%,大阳
5,3,3,2026-03-19 14:53:00,17786.0,2026-03-19 14:54:00,17750.0,1,-0.20240638704599126,False,0.20240638704599126,True,1#大阳+0.26%;2#大阴-0.30%;3#中阴-0.15%,长上影阳
5,3,3,2026-03-19 21:02:00,16283.0,2026-03-19 21:03:00,16152.0,1,-0.8045200515875452,False,0.8045200515875452,True,1#中阳+0.16%;2#一字板+0.00%;3#中阴-1.30%,大阴
5,3,3,2026-03-19 21:03:00,16152.0,2026-03-19 21:04:00,16319.0,1,1.0339276869737493,True,-1.0339276869737493,False,1#一字板+0.00%;2#中阴-1.30%;3#大阴-1.27%,大阴
5,3,3,2026-03-19 21:04:00,16319.0,2026-03-19 21:05:00,16476.0,1,0.9620687542128806,True,-0.9620687542128806,False,1#中阴-1.30%;2#大阴-1.27%;3#大阴-0.84%,大阳
5,3,3,2026-03-19 21:11:00,16413.0,2026-03-19 21:12:00,16442.0,1,0.1766892097727411,True,-0.1766892097727411,False,1#大阳+0.87%;2#大阴-0.40%;3#大阴-0.64%,倒T
5,3,3,2026-03-19 21:24:00,16763.0,2026-03-19 21:25:00,16739.0,1,-0.14317246316291832,False,0.14317246316291832,True,1#长下影阳+0.16%;2#大阴-0.53%;3#大阴-0.26%,中阴
5,3,3,2026-03-19 21:25:00,16739.0,2026-03-19 21:26:00,16769.0,1,0.1792221757572137,True,-0.1792221757572137,False,1#大阴-0.53%;2#大阴-0.26%;3#中阴-0.36%,大阴
5,3,3,2026-03-19 21:26:00,16769.0,2026-03-19 21:27:00,16721.0,1,-0.28624247122666824,False,0.28624247122666824,True,1#大阴-0.26%;2#中阴-0.36%;3#大阴-0.36%,大阳
5,3,3,2026-03-19 21:35:00,16902.0,2026-03-19 21:36:00,16831.0,1,-0.42006863093125074,False,0.42006863093125074,True,1#大阳+0.58%;2#长上影阴-0.20%;3#倒T-0.01%,长下影阳
5,3,3,2026-03-19 21:38:00,16799.0,2026-03-19 21:39:00,16820.0,1,0.12500744091910232,True,-0.12500744091910232,False,1#长下影阳+0.18%;2#长上影阴-0.10%;3#小阴-0.07%,长下影阴
5,3,3,2026-03-19 21:42:00,16795.0,2026-03-19 21:43:00,16810.0,1,0.08931229532598987,True,-0.08931229532598987,False,1#十字星+0.00%;2#大阴-0.29%;3#长下影阴-0.07%,长下影阳
5,3,3,2026-03-19 21:46:00,16797.0,2026-03-19 21:47:00,16776.0,1,-0.12502232541525274,False,0.12502232541525274,True,1#长下影阳+0.07%;2#T字-0.02%;3#长上影阴-0.10%,十字星
5,3,3,2026-03-19 21:49:00,16660.0,2026-03-19 21:50:00,16770.0,1,0.6602641056422569,True,-0.6602641056422569,False,1#十字星-0.03%;2#长上影阳+0.10%;3#倒T-0.05%,长上影阴
