datetime,open,high,low,close,volume,hold
2026-03-20 09:24:00,135410.0,135410.0,135360.0,135380.0,134,180533
2026-03-20 09:25:00,135440.0,135440.0,135400.0,135440.0,102,180528
2026-03-20 09:26:00,135480.0,135490.0,135370.0,135400.0,199,180480
2026-03-20 09:27:00,135250.0,135420.0,135240.0,135390.0,127,180338
2026-03-20 09:28:00,135480.0,135480.0,135380.0,135470.0,149,180389
2026-03-20 09:29:00,135600.0,135610.0,135560.0,135560.0,97,180353
2026-03-20 09:30:00,135610.0,135650.0,135580.0,135620.0,59,180176
2026-03-20 09:31:00,135630.0,135630.0,135580.0,135580.0,126,180079
2026-03-20 09:32:00,135580.0,135590.0,135500.0,135570.0,1149,180026
2026-03-20 09:33:00,135580.0,135730.0,135530.0,135730.0,1124,179937
2026-03-20 09:34:00,135730.0,135730.0,135600.0,135650.0,689,179995
2026-03-20 09:35:00,135630.0,135690.0,135580.0,135600.0,781,179980
2026-03-20 09:36:00,135590.0,135660.0,135560.0,135570.0,693,179978
2026-03-20 09:37:00,135560.0,135750.0,135560.0,135600.0,1077,179866
2026-03-20 09:38:00,135600.0,135660.0,135590.0,135650.0,530,179860
2026-03-20 09:39:00,135640.0,135780.0,135620.0,135780.0,851,179730
2026-03-20 09:40:00,135790.0,135800.0,135670.0,135780.0,1128,179596
2026-03-20 09:41:00,135790.0,135990.0,135780.0,135900.0,1100,179742
2026-03-20 09:42:00,135910.0,135910.0,135800.0,135830.0,805,179850
2026-03-20 09:43:00,135820.0,135890.0,135770.0,135770.0,703,179864
2026-03-20 09:44:00,135770.0,135890.0,135730.0,135800.0,814,179824
2026-03-20 09:45:00,135820.0,135920.0,135790.0,135850.0,105,179856
2026-03-20 09:46:00,135820.0,135820.0,135780.0,135780.0,13,179852
2026-03-20 09:47:00,135670.0,135670.0,135670.0,135670.0,15,179775
2026-03-20 09:48:00,135670.0,135710.0,135560.0,135600.0,233,179607
2026-03-20 09:49:00,135500.0,135500.0,135260.0,135330.0,597,179051
2026-03-20 09:50:00,135330.0,135370.0,135190.0,135250.0,300,178639
2026-03-20 09:51:00,135240.0,135240.0,134950.0,135060.0,1174,177987
2026-03-20 09:52:00,135070.0,135230.0,134990.0,134990.0,1629,177622
2026-03-20 09:53:00,135000.0,135100.0,134950.0,135050.0,981,177444
2026-03-20 09:54:00,135060.0,135240.0,135060.0,135160.0,837,177442
2026-03-20 09:55:00,135160.0,135200.0,135070.0,135120.0,513,177365
2026-03-20 09:56:00,135120.0,135120.0,134850.0,134850.0,1145,177267
2026-03-20 09:57:00,134850.0,134970.0,134720.0,134810.0,1402,177122
2026-03-20 09:58:00,134810.0,134940.0,134810.0,134880.0,760,177110
2026-03-20 09:59:00,134880.0,134980.0,134870.0,134950.0,590,176957
2026-03-20 10:00:00,134950.0,134950.0,134860.0,134880.0,572,176920
2026-03-20 10:01:00,134890.0,134930.0,134760.0,134790.0,10,176889
2026-03-20 10:02:00,134790.0,134880.0,134790.0,134830.0,459,176842
2026-03-20 10:03:00,134820.0,134880.0,134790.0,134830.0,621,176757
2026-03-20 10:04:00,134850.0,134860.0,134730.0,134750.0,629,176793
2026-03-20 10:05:00,134750.0,134750.0,134440.0,134540.0,2031,176655
2026-03-20 10:06:00,134510.0,134660.0,134510.0,134580.0,935,176539
2026-03-20 10:07:00,134570.0,134650.0,134530.0,134620.0,665,176410
2026-03-20 10:08:00,134640.0,134650.0,134580.0,134600.0,375,176388
2026-03-20 10:09:00,134580.0,134680.0,134580.0,134670.0,542,176389
2026-03-20 10:10:00,134670.0,134680.0,134600.0,134670.0,505,176477
2026-03-20 10:11:00,134680.0,134940.0,134680.0,134900.0,1150,176347
2026-03-20 10:12:00,134890.0,135000.0,134810.0,134960.0,1308,176564
2026-03-20 10:13:00,134960.0,134980.0,134840.0,134880.0,443,176625
2026-03-20 10:14:00,134860.0,134930.0,134860.0,134900.0,219,176626
2026-03-20 10:15:00,134900.0,134900.0,134740.0,134750.0,108,176565
2026-03-20 10:31:00,134680.0,134850.0,134550.0,134630.0,73,176663
2026-03-20 10:32:00,134660.0,134760.0,134600.0,134650.0,19,176614
2026-03-20 10:33:00,134650.0,134710.0,134570.0,134680.0,159,176605
2026-03-20 10:34:00,134770.0,134770.0,134700.0,134730.0,74,176728
2026-03-20 10:35:00,134750.0,134870.0,134750.0,134810.0,83,176783
2026-03-20 10:36:00,134810.0,134880.0,134810.0,134850.0,119,176833
2026-03-20 10:37:00,134730.0,134820.0,134710.0,134770.0,72,176881
2026-03-20 10:38:00,134770.0,134810.0,134690.0,134690.0,66,176910
2026-03-20 10:39:00,134680.0,134680.0,134640.0,134640.0,8,176881
2026-03-20 10:40:00,134650.0,134730.0,134640.0,134730.0,84,176848
2026-03-20 10:41:00,134730.0,134760.0,134550.0,134550.0,406,176834
2026-03-20 10:42:00,134550.0,134650.0,134500.0,134570.0,245,176875
2026-03-20 10:43:00,134560.0,134680.0,134540.0,134680.0,465,176899
2026-03-20 10:44:00,134670.0,134750.0,134660.0,134720.0,329,176899
2026-03-20 10:45:00,134710.0,134720.0,134620.0,134640.0,285,176915
2026-03-20 10:46:00,134620.0,134680.0,134610.0,134650.0,337,176954
2026-03-20 10:47:00,134650.0,134790.0,134650.0,134770.0,460,176919
2026-03-20 10:48:00,134760.0,134770.0,134710.0,134760.0,300,176894
2026-03-20 10:49:00,134750.0,134850.0,134730.0,134830.0,354,176862
2026-03-20 10:50:00,134850.0,134990.0,134830.0,134990.0,843,176770
2026-03-20 10:51:00,134940.0,134940.0,134900.0,134920.0,68,176859
2026-03-20 10:52:00,134900.0,134920.0,134820.0,134870.0,119,176876
2026-03-20 10:53:00,134870.0,134890.0,134830.0,134850.0,194,176894
2026-03-20 10:54:00,134850.0,134850.0,134710.0,134750.0,345,176839
2026-03-20 10:55:00,134760.0,134830.0,134760.0,134810.0,188,176864
2026-03-20 10:56:00,134810.0,134840.0,134680.0,134740.0,288,176875
2026-03-20 10:57:00,134740.0,134810.0,134720.0,134810.0,174,176856
2026-03-20 10:58:00,134810.0,134810.0,134710.0,134790.0,104,176867
2026-03-20 10:59:00,134790.0,134930.0,134780.0,134860.0,527,176833
2026-03-20 11:00:00,134870.0,134900.0,134850.0,134870.0,266,176847
2026-03-20 11:01:00,134870.0,134970.0,134860.0,134890.0,569,176785
2026-03-20 11:02:00,134890.0,134890.0,134730.0,134730.0,567,176696
2026-03-20 11:03:00,134720.0,134740.0,134560.0,134710.0,1144,176474
2026-03-20 11:04:00,134710.0,134710.0,134690.0,134700.0,16,176383
2026-03-20 11:05:00,134700.0,134730.0,134620.0,134730.0,416,176378
2026-03-20 11:06:00,134750.0,134850.0,134710.0,134720.0,467,176341
2026-03-20 11:07:00,134720.0,134780.0,134710.0,134750.0,193,176395
2026-03-20 11:08:00,134740.0,134870.0,134730.0,134850.0,343,176387
2026-03-20 11:09:00,134840.0,134890.0,134780.0,134890.0,300,176373
2026-03-20 11:10:00,134900.0,134910.0,134840.0,134880.0,48,176392
2026-03-20 11:11:00,134880.0,134980.0,134880.0,134950.0,33,176292
2026-03-20 11:12:00,134970.0,134970.0,134910.0,134930.0,152,176262
2026-03-20 11:13:00,134890.0,134990.0,134890.0,134930.0,26,176254
2026-03-20 11:14:00,134920.0,135000.0,134900.0,135000.0,274,176272
2026-03-20 11:15:00,135000.0,135020.0,134910.0,134940.0,435,176227
2026-03-20 11:16:00,134950.0,135030.0,134900.0,135020.0,657,176184
2026-03-20 11:17:00,135020.0,135030.0,134930.0,134960.0,144,176194
2026-03-20 11:18:00,134970.0,135040.0,134970.0,135010.0,969,176126
2026-03-20 11:19:00,135020.0,135060.0,134980.0,135010.0,815,176144
2026-03-20 11:20:00,135010.0,135040.0,134990.0,135030.0,454,176144
2026-03-20 11:21:00,135030.0,135030.0,134910.0,134920.0,30,176091
2026-03-20 11:22:00,134910.0,134970.0,134910.0,134950.0,40,176022
2026-03-20 11:23:00,134960.0,134970.0,134920.0,134940.0,125,176015
2026-03-20 11:24:00,134940.0,134940.0,134830.0,134870.0,297,176020
2026-03-20 11:25:00,134870.0,134920.0,134840.0,134850.0,232,176024
2026-03-20 11:26:00,134850.0,134900.0,134780.0,134780.0,83,176061
2026-03-20 11:27:00,134780.0,134850.0,134730.0,134810.0,458,176017
2026-03-20 11:28:00,134810.0,134820.0,134750.0,134820.0,216,175985
2026-03-20 11:29:00,134820.0,134840.0,134770.0,134780.0,280,175932
2026-03-20 11:30:00,134780.0,134830.0,134760.0,134780.0,481,175823
2026-03-20 13:31:00,134740.0,134740.0,134500.0,134590.0,859,175849
2026-03-20 13:32:00,134590.0,134600.0,134240.0,134320.0,2244,175738
2026-03-20 13:33:00,134350.0,134350.0,134160.0,134290.0,1378,175646
2026-03-20 13:34:00,134280.0,134340.0,134190.0,134320.0,773,175681
2026-03-20 13:35:00,134320.0,134360.0,134130.0,134150.0,1056,175796
2026-03-20 13:36:00,134140.0,134270.0,134120.0,134260.0,860,175821
2026-03-20 13:37:00,134260.0,134260.0,134100.0,134170.0,966,175764
2026-03-20 13:38:00,134160.0,134160.0,133920.0,133930.0,438,175506
2026-03-20 13:39:00,133910.0,134030.0,133890.0,133890.0,1147,175487
2026-03-20 13:40:00,133900.0,133920.0,133790.0,133920.0,1261,175361
2026-03-20 13:41:00,133930.0,133930.0,133640.0,133780.0,43,175296
2026-03-20 13:42:00,133650.0,133700.0,133650.0,133670.0,268,175304
2026-03-20 13:43:00,133680.0,133710.0,133330.0,133490.0,2375,175341
2026-03-20 13:44:00,133550.0,133550.0,133540.0,133550.0,33,175404
2026-03-20 13:45:00,133620.0,133690.0,133620.0,133680.0,445,175280
2026-03-20 13:46:00,133620.0,133650.0,133610.0,133630.0,1,175299
2026-03-20 13:47:00,133520.0,133520.0,133500.0,133500.0,25,175265
2026-03-20 13:48:00,133610.0,133610.0,133520.0,133540.0,127,175298
2026-03-20 13:49:00,133430.0,133480.0,133260.0,133310.0,997,175328
2026-03-20 13:50:00,133270.0,133270.0,133270.0,133270.0,2,175534
2026-03-20 13:51:00,133390.0,133390.0,133320.0,133320.0,115,175555
2026-03-20 13:52:00,133270.0,133270.0,133210.0,133210.0,168,175601
2026-03-20 13:53:00,133210.0,133280.0,133200.0,133240.0,7,175569
2026-03-20 13:54:00,133320.0,133410.0,133320.0,133400.0,312,175596
2026-03-20 13:55:00,133460.0,133480.0,133430.0,133480.0,28,175699
2026-03-20 13:56:00,133480.0,133540.0,133410.0,133540.0,923,175516
2026-03-20 13:57:00,133520.0,133670.0,133520.0,133580.0,963,175466
2026-03-20 13:58:00,133580.0,133620.0,133520.0,133540.0,649,175438
2026-03-20 13:59:00,133540.0,133560.0,133480.0,133510.0,637,175485
2026-03-20 14:00:00,133670.0,133720.0,133670.0,133710.0,230,175345
2026-03-20 14:01:00,133710.0,133860.0,133710.0,133840.0,1403,175141
2026-03-20 14:02:00,133840.0,133930.0,133800.0,133900.0,929,175093
2026-03-20 14:03:00,133910.0,134000.0,133850.0,133960.0,826,175197
2026-03-20 14:04:00,133980.0,134180.0,133910.0,134110.0,234,175161
2026-03-20 14:05:00,134000.0,134070.0,134000.0,134040.0,207,175104
2026-03-20 14:06:00,134050.0,134150.0,134030.0,134090.0,162,175140
2026-03-20 14:07:00,134100.0,134140.0,134020.0,134050.0,11,175217
2026-03-20 14:08:00,134030.0,134040.0,133900.0,133930.0,835,175120
2026-03-20 14:09:00,133950.0,133960.0,133790.0,133820.0,1183,175205
2026-03-20 14:10:00,133820.0,133930.0,133820.0,133860.0,499,175205
2026-03-20 14:11:00,133860.0,133860.0,133590.0,133630.0,1207,175180
2026-03-20 14:12:00,133630.0,133660.0,133570.0,133600.0,128,175233
2026-03-20 14:13:00,133610.0,133750.0,133580.0,133680.0,968,175444
2026-03-20 14:14:00,133690.0,133740.0,133640.0,133650.0,456,175433
2026-03-20 14:15:00,133680.0,133710.0,133570.0,133700.0,418,175434
2026-03-20 14:16:00,133700.0,133830.0,133690.0,133770.0,657,175329
