combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
7,3,3,2026-03-20 02:27:00,17633.0,2026-03-20 02:30:00,17659.0,3,0.14745080247263653,True,-0.14745080247263653,False,1#大阴-0.07%;2#中阳+0.04%;3#中阳+0.13%,大阳
7,3,3,2026-03-20 02:28:00,17646.0,2026-03-20 09:01:00,17966.0,3,1.813442139861725,True,-1.813442139861725,False,1#中阳+0.04%;2#中阳+0.13%;3#大阳+0.05%,大阳
7,3,3,2026-03-20 02:29:00,17641.0,2026-03-20 09:02:00,17997.0,3,2.018026188991554,True,-2.018026188991554,False,1#中阳+0.13%;2#大阳+0.05%;3#大阳+0.09%,长下影阴
7,3,3,2026-03-20 09:02:00,17997.0,2026-03-20 09:05:00,18128.0,3,0.7278990942934933,True,-0.7278990942934933,False,1#长下影阴-0.03%;2#长上影阳+0.10%;3#长下影阳+0.42%,长上影阳
7,3,3,2026-03-20 09:03:00,18024.0,2026-03-20 09:06:00,18110.0,3,0.4771415889924545,True,-0.4771415889924545,False,1#长上影阳+0.10%;2#长下影阳+0.42%;3#长上影阳+0.12%,长下影阳
7,3,3,2026-03-20 09:04:00,18092.0,2026-03-20 09:07:00,18153.0,3,0.33716559805438867,True,-0.33716559805438867,False,1#长下影阳+0.42%;2#长上影阳+0.12%;3#长下影阳+0.15%,长上影阳
7,3,3,2026-03-20 09:05:00,18128.0,2026-03-20 09:08:00,18199.0,3,0.3916593115622242,True,-0.3916593115622242,False,1#长上影阳+0.12%;2#长下影阳+0.15%;3#长上影阳+0.35%,大阳
7,3,3,2026-03-20 09:06:00,18110.0,2026-03-20 09:09:00,18189.0,3,0.43622308117062397,True,-0.43622308117062397,False,1#长下影阳+0.15%;2#长上影阳+0.35%;3#大阳+0.20%,长上影阴
7,3,3,2026-03-20 09:09:00,18189.0,2026-03-20 09:12:00,18060.0,3,-0.7092198581560284,False,0.7092198581560284,True,1#长上影阴-0.10%;2#中阳+0.23%;3#中阳+0.21%,长下影阴
7,3,3,2026-03-20 09:16:00,18146.0,2026-03-20 09:19:00,18196.0,3,0.2755428193541276,True,-0.2755428193541276,False,1#长下影阴-0.05%;2#中阳+0.20%;3#中阳+0.08%,大阳
7,3,3,2026-03-20 09:17:00,18198.0,2026-03-20 09:20:00,18164.0,3,-0.18683371799098802,False,0.18683371799098802,True,1#中阳+0.20%;2#中阳+0.08%;3#大阳+0.20%,大阳
7,3,3,2026-03-20 09:18:00,18225.0,2026-03-20 09:21:00,18150.0,3,-0.411522633744856,False,0.411522633744856,True,1#中阳+0.08%;2#大阳+0.20%;3#大阳+0.30%,小阴
7,3,3,2026-03-20 09:19:00,18196.0,2026-03-20 09:22:00,18178.0,3,-0.09892284018465597,False,0.09892284018465597,True,1#大阳+0.20%;2#大阳+0.30%;3#小阴-0.08%,中阴
7,3,3,2026-03-20 09:24:00,18170.0,2026-03-20 09:27:00,18208.0,3,0.20913593835993394,True,-0.20913593835993394,False,1#大阴-0.15%;2#大阳+0.18%;3#T字-0.02%,长上影阴
7,3,3,2026-03-20 09:27:00,18208.0,2026-03-20 09:30:00,18296.0,3,0.4833040421792618,True,-0.4833040421792618,False,1#长上影阴-0.06%;2#长上影阳+0.02%;3#中阴-0.08%,T字
7,3,3,2026-03-20 09:28:00,18188.0,2026-03-20 09:31:00,18337.0,3,0.8192214647020014,True,-0.8192214647020014,False,1#长上影阳+0.02%;2#中阴-0.08%;3#T字-0.01%,倒T
7,3,3,2026-03-20 09:31:00,18337.0,2026-03-20 09:34:00,18363.0,3,0.14178982385341113,True,-0.14178982385341113,False,1#倒T-0.01%;2#T字-0.01%;3#大阳+0.31%,大阳
7,3,3,2026-03-20 09:32:00,18304.0,2026-03-20 09:35:00,18434.0,3,0.7102272727272727,True,-0.7102272727272727,False,1#T字-0.01%;2#大阳+0.31%;3#大阳+0.23%,大阴
7,3,3,2026-03-20 09:35:00,18434.0,2026-03-20 09:38:00,18414.0,3,-0.10849517196484756,False,0.10849517196484756,True,1#大阴-0.18%;2#大阳+0.19%;3#中阳+0.14%,大阳
7,3,3,2026-03-20 09:36:00,18416.0,2026-03-20 09:39:00,18457.0,3,0.22263249348392702,True,-0.22263249348392702,False,1#大阳+0.19%;2#中阳+0.14%;3#大阳+0.38%,长上影阴
7,3,3,2026-03-20 09:41:00,18535.0,2026-03-20 09:44:00,18516.0,3,-0.1025087671971945,False,0.1025087671971945,True,1#大阴-0.22%;2#大阳+0.22%;3#中阳+0.11%,大阳
7,3,3,2026-03-20 09:42:00,18536.0,2026-03-20 09:45:00,18542.0,3,0.032369443245576175,True,-0.032369443245576175,False,1#大阳+0.22%;2#中阳+0.11%;3#大阳+0.30%,倒T
7,3,3,2026-03-20 09:43:00,18522.0,2026-03-20 09:46:00,18538.0,3,0.08638375985314761,True,-0.08638375985314761,False,1#中阳+0.11%;2#大阳+0.30%;3#倒T+0.02%,长上影阴
7,3,3,2026-03-20 09:55:00,18357.0,2026-03-20 09:58:00,18297.0,3,-0.32685079261317207,False,0.32685079261317207,True,1#长上影阴-0.07%;2#小阳+0.08%;3#中阳+0.07%,大阴
7,3,3,2026-03-20 10:00:00,18365.0,2026-03-20 10:03:00,18376.0,3,0.05989654233596515,True,-0.05989654233596515,False,1#中阴-0.16%;2#长下影阳+0.04%;3#大阳+0.46%,中阴
7,3,3,2026-03-20 10:08:00,18346.0,2026-03-20 10:11:00,18438.0,3,0.501471710454595,True,-0.501471710454595,False,1#大阴-0.37%;2#大阳+0.22%;3#中阳+0.10%,长上影阴
7,3,3,2026-03-20 10:11:00,18438.0,2026-03-20 10:14:00,18434.0,3,-0.02169432693350689,False,0.02169432693350689,True,1#长上影阴-0.03%;2#大阳+0.19%;3#大阳+0.20%,长上影阳
7,3,3,2026-03-20 10:12:00,18422.0,2026-03-20 10:15:00,18382.0,3,-0.21713169037020952,False,0.21713169037020952,True,1#大阳+0.19%;2#大阳+0.20%;3#长上影阳+0.12%,中阴
7,3,3,2026-03-20 10:15:00,18382.0,2026-03-20 10:33:00,18438.0,3,0.30464584920030463,True,-0.30464584920030463,False,1#中阴-0.09%;2#长上影阳+0.03%;3#中阳+0.07%,大阴
7,3,3,2026-03-20 10:34:00,18455.0,2026-03-20 10:37:00,18367.0,3,-0.47683554592251426,False,0.47683554592251426,True,1#中阴-0.13%;2#中阳+0.06%;3#大阳+0.24%,中阳
7,3,3,2026-03-20 10:35:00,18444.0,2026-03-20 10:38:00,18348.0,3,-0.520494469746259,False,0.520494469746259,True,1#中阳+0.06%;2#大阳+0.24%;3#中阳+0.09%,中阴
7,3,3,2026-03-20 10:49:00,18370.0,2026-03-20 10:52:00,18367.0,3,-0.01633097441480675,False,0.01633097441480675,True,1#十字星-0.01%;2#大阳+0.21%;3#中阳+0.10%,中阳
7,3,3,2026-03-20 10:50:00,18393.0,2026-03-20 10:53:00,18348.0,3,-0.24465829391616375,False,0.24465829391616375,True,1#大阳+0.21%;2#中阳+0.10%;3#中阳+0.14%,长上影阳
7,3,3,2026-03-20 10:51:00,18399.0,2026-03-20 10:54:00,18343.0,3,-0.30436436762867547,False,0.30436436762867547,True,1#中阳+0.10%;2#中阳+0.14%;3#长上影阳+0.13%,小阳
7,3,3,2026-03-20 10:52:00,18367.0,2026-03-20 10:55:00,18378.0,3,0.05989002014482495,True,-0.05989002014482495,False,1#中阳+0.14%;2#长上影阳+0.13%;3#小阳+0.03%,大阴
